Track for Patricia             2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/21/2015 16:04:00     12.871 N     98.166 W
10/21/2015 16:06:00     12.871 N     98.173 W
10/21/2015 16:07:59     12.871 N     98.181 W
10/21/2015 16:09:59     12.872 N     98.188 W
10/21/2015 16:12:00     12.872 N     98.195 W
10/21/2015 16:14:00     12.873 N     98.203 W
10/21/2015 16:15:59     12.873 N     98.210 W
10/21/2015 16:17:59     12.874 N     98.218 W
10/21/2015 16:20:00     12.874 N     98.225 W
10/21/2015 16:22:00     12.875 N     98.233 W
10/21/2015 16:23:59     12.875 N     98.240 W
10/21/2015 16:25:59     12.876 N     98.248 W
10/21/2015 16:28:00     12.876 N     98.256 W
10/21/2015 16:30:00     12.877 N     98.263 W
10/21/2015 16:31:59     12.878 N     98.271 W
10/21/2015 16:34:00     12.878 N     98.279 W
10/21/2015 16:36:00     12.879 N     98.286 W
10/21/2015 16:37:59     12.880 N     98.294 W
10/21/2015 16:39:59     12.880 N     98.302 W
10/21/2015 16:42:00     12.881 N     98.310 W
10/21/2015 16:44:00     12.882 N     98.318 W
10/21/2015 16:45:59     12.882 N     98.325 W
10/21/2015 16:47:59     12.883 N     98.333 W
10/21/2015 16:50:00     12.884 N     98.341 W
10/21/2015 16:52:00     12.885 N     98.349 W
10/21/2015 16:53:59     12.886 N     98.357 W
10/21/2015 16:55:59     12.886 N     98.365 W
10/21/2015 16:58:00     12.887 N     98.373 W
10/21/2015 17:00:00     12.888 N     98.381 W
10/21/2015 17:01:59     12.889 N     98.389 W
10/21/2015 17:04:00     12.890 N     98.398 W
10/21/2015 17:06:00     12.891 N     98.406 W
10/21/2015 17:07:59     12.892 N     98.414 W
10/21/2015 17:09:59     12.893 N     98.422 W
10/21/2015 17:12:00     12.894 N     98.431 W
10/21/2015 17:14:00     12.895 N     98.439 W
10/21/2015 17:15:59     12.896 N     98.447 W
10/21/2015 17:17:59     12.897 N     98.456 W
10/21/2015 17:20:00     12.898 N     98.464 W
10/21/2015 17:22:00     12.899 N     98.472 W
10/21/2015 17:23:59     12.900 N     98.481 W
10/21/2015 17:25:59     12.901 N     98.489 W
10/21/2015 17:28:00     12.902 N     98.498 W
10/21/2015 17:30:00     12.904 N     98.506 W
10/21/2015 17:31:59     12.905 N     98.515 W
10/21/2015 17:34:00     12.906 N     98.524 W
10/21/2015 17:36:00     12.907 N     98.532 W
10/21/2015 17:37:59     12.908 N     98.541 W
10/21/2015 17:39:59     12.910 N     98.550 W
10/21/2015 17:42:00     12.911 N     98.559 W
10/21/2015 17:44:00     12.912 N     98.567 W
10/21/2015 17:45:59     12.914 N     98.576 W
10/21/2015 17:47:59     12.915 N     98.585 W
10/21/2015 17:50:00     12.916 N     98.594 W
10/21/2015 17:52:00     12.918 N     98.603 W
10/21/2015 17:53:59     12.919 N     98.612 W
10/21/2015 17:55:59     12.921 N     98.621 W
10/21/2015 17:58:00     12.922 N     98.630 W
10/21/2015 18:00:00     12.924 N     98.639 W
10/21/2015 18:01:59     12.925 N     98.648 W
10/21/2015 18:04:00     12.927 N     98.658 W
10/21/2015 18:06:00     12.928 N     98.667 W
10/21/2015 18:07:59     12.930 N     98.676 W
10/21/2015 18:09:59     12.932 N     98.685 W
10/21/2015 18:12:00     12.933 N     98.695 W
10/21/2015 18:14:00     12.935 N     98.704 W
10/21/2015 18:15:59     12.937 N     98.713 W
10/21/2015 18:17:59     12.938 N     98.723 W
10/21/2015 18:20:00     12.940 N     98.732 W
10/21/2015 18:22:00     12.942 N     98.742 W
10/21/2015 18:23:59     12.944 N     98.751 W
10/21/2015 18:25:59     12.945 N     98.761 W
10/21/2015 18:28:00     12.947 N     98.771 W
10/21/2015 18:30:00     12.949 N     98.780 W
10/21/2015 18:31:59     12.951 N     98.790 W
10/21/2015 18:34:00     12.953 N     98.800 W
10/21/2015 18:36:00     12.955 N     98.810 W
10/21/2015 18:37:59     12.957 N     98.820 W
10/21/2015 18:39:59     12.959 N     98.829 W
10/21/2015 18:42:00     12.961 N     98.839 W
10/21/2015 18:44:00     12.963 N     98.849 W
10/21/2015 18:45:59     12.965 N     98.859 W
10/21/2015 18:47:59     12.967 N     98.869 W
10/21/2015 18:50:00     12.969 N     98.880 W
10/21/2015 18:52:00     12.971 N     98.890 W
10/21/2015 18:53:59     12.973 N     98.900 W
10/21/2015 18:55:59     12.975 N     98.910 W
10/21/2015 18:58:00     12.978 N     98.920 W
10/21/2015 19:00:00     12.980 N     98.931 W
10/21/2015 19:01:59     12.982 N     98.941 W
10/21/2015 19:04:00     12.984 N     98.951 W
10/21/2015 19:06:00     12.987 N     98.962 W
10/21/2015 19:07:59     12.989 N     98.972 W
10/21/2015 19:09:59     12.992 N     98.983 W
10/21/2015 19:12:00     12.994 N     98.994 W
10/21/2015 19:14:00     12.996 N     99.004 W
