Track for Danny                2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/21/2015 11:53:59     13.792 N     47.786 W
08/21/2015 11:56:00     13.795 N     47.791 W
08/21/2015 11:57:59     13.797 N     47.795 W
08/21/2015 12:00:00     13.800 N     47.800 W
08/21/2015 12:02:00     13.803 N     47.805 W
08/21/2015 12:03:59     13.805 N     47.809 W
08/21/2015 12:06:00     13.808 N     47.814 W
08/21/2015 12:07:59     13.810 N     47.818 W
08/21/2015 12:10:00     13.813 N     47.823 W
08/21/2015 12:11:59     13.815 N     47.827 W
08/21/2015 12:14:00     13.818 N     47.832 W
08/21/2015 12:15:59     13.820 N     47.836 W
08/21/2015 12:18:00     13.823 N     47.841 W
08/21/2015 12:19:59     13.826 N     47.845 W
08/21/2015 12:22:00     13.828 N     47.850 W
08/21/2015 12:23:59     13.831 N     47.854 W
08/21/2015 12:26:00     13.833 N     47.859 W
08/21/2015 12:27:59     13.836 N     47.863 W
08/21/2015 12:30:00     13.838 N     47.868 W
08/21/2015 12:32:00     13.841 N     47.872 W
08/21/2015 12:33:59     13.844 N     47.877 W
08/21/2015 12:36:00     13.846 N     47.881 W
08/21/2015 12:37:59     13.849 N     47.886 W
08/21/2015 12:40:00     13.851 N     47.890 W
08/21/2015 12:41:59     13.854 N     47.895 W
08/21/2015 12:44:00     13.856 N     47.899 W
08/21/2015 12:45:59     13.859 N     47.904 W
08/21/2015 12:48:00     13.862 N     47.908 W
08/21/2015 12:49:59     13.864 N     47.913 W
08/21/2015 12:52:00     13.867 N     47.917 W
08/21/2015 12:53:59     13.869 N     47.922 W
08/21/2015 12:56:00     13.872 N     47.926 W
08/21/2015 12:57:59     13.874 N     47.931 W
08/21/2015 13:00:00     13.877 N     47.935 W
08/21/2015 13:02:00     13.880 N     47.940 W
08/21/2015 13:03:59     13.882 N     47.944 W
08/21/2015 13:06:00     13.885 N     47.949 W
08/21/2015 13:07:59     13.887 N     47.953 W
08/21/2015 13:10:00     13.890 N     47.958 W
08/21/2015 13:11:59     13.892 N     47.962 W
08/21/2015 13:14:00     13.895 N     47.967 W
08/21/2015 13:15:59     13.898 N     47.971 W
08/21/2015 13:18:00     13.900 N     47.976 W
08/21/2015 13:19:59     13.903 N     47.980 W
08/21/2015 13:22:00     13.905 N     47.985 W
08/21/2015 13:23:59     13.908 N     47.989 W
08/21/2015 13:26:00     13.911 N     47.994 W
08/21/2015 13:27:59     13.913 N     47.998 W
08/21/2015 13:30:00     13.916 N     48.003 W
08/21/2015 13:32:00     13.918 N     48.007 W
08/21/2015 13:33:59     13.921 N     48.012 W
08/21/2015 13:36:00     13.924 N     48.016 W
08/21/2015 13:37:59     13.926 N     48.021 W
08/21/2015 13:40:00     13.929 N     48.025 W
08/21/2015 13:41:59     13.931 N     48.030 W
08/21/2015 13:44:00     13.934 N     48.034 W
08/21/2015 13:45:59     13.937 N     48.039 W
08/21/2015 13:48:00     13.939 N     48.043 W
08/21/2015 13:49:59     13.942 N     48.047 W
08/21/2015 13:52:00     13.944 N     48.052 W
08/21/2015 13:53:59     13.947 N     48.056 W
08/21/2015 13:56:00     13.950 N     48.061 W
08/21/2015 13:57:59     13.952 N     48.065 W
08/21/2015 14:00:00     13.955 N     48.070 W
08/21/2015 14:02:00     13.958 N     48.074 W
08/21/2015 14:03:59     13.960 N     48.079 W
08/21/2015 14:06:00     13.963 N     48.083 W
08/21/2015 14:07:59     13.965 N     48.088 W
08/21/2015 14:10:00     13.968 N     48.092 W
08/21/2015 14:11:59     13.971 N     48.096 W
08/21/2015 14:14:00     13.973 N     48.101 W
08/21/2015 14:15:59     13.976 N     48.105 W
08/21/2015 14:18:00     13.979 N     48.110 W
08/21/2015 14:19:59     13.981 N     48.114 W
08/21/2015 14:22:00     13.984 N     48.119 W
08/21/2015 14:23:59     13.987 N     48.123 W
08/21/2015 14:26:00     13.989 N     48.127 W
08/21/2015 14:27:59     13.992 N     48.132 W
08/21/2015 14:30:00     13.995 N     48.136 W
08/21/2015 14:32:00     13.997 N     48.141 W
08/21/2015 14:33:59     14.000 N     48.145 W
08/21/2015 14:36:00     14.003 N     48.150 W
08/21/2015 14:37:59     14.005 N     48.154 W
08/21/2015 14:40:00     14.008 N     48.158 W
08/21/2015 14:41:59     14.011 N     48.163 W
08/21/2015 14:44:00     14.013 N     48.167 W
08/21/2015 14:45:59     14.016 N     48.171 W
08/21/2015 14:48:00     14.019 N     48.176 W
08/21/2015 14:49:59     14.021 N     48.180 W
08/21/2015 14:52:00     14.024 N     48.185 W
08/21/2015 14:53:59     14.027 N     48.189 W
08/21/2015 14:56:00     14.030 N     48.193 W
08/21/2015 14:57:59     14.032 N     48.198 W
08/21/2015 15:00:00     14.035 N     48.202 W
08/21/2015 15:02:00     14.038 N     48.207 W
08/21/2015 15:03:59     14.040 N     48.211 W
08/21/2015 15:06:00     14.043 N     48.215 W
08/21/2015 15:07:59     14.046 N     48.220 W
08/21/2015 15:10:00     14.049 N     48.224 W
08/21/2015 15:11:59     14.051 N     48.228 W
08/21/2015 15:14:00     14.054 N     48.233 W
08/21/2015 15:15:59     14.057 N     48.237 W
08/21/2015 15:18:00     14.060 N     48.241 W
08/21/2015 15:19:59     14.062 N     48.246 W
08/21/2015 15:22:00     14.065 N     48.250 W
08/21/2015 15:23:59     14.068 N     48.254 W
08/21/2015 15:26:00     14.071 N     48.259 W
08/21/2015 15:27:59     14.073 N     48.263 W
08/21/2015 15:30:00     14.076 N     48.267 W
08/21/2015 15:32:00     14.079 N     48.272 W
08/21/2015 15:33:59     14.082 N     48.276 W
08/21/2015 15:36:00     14.084 N     48.280 W
08/21/2015 15:37:59     14.087 N     48.285 W
08/21/2015 15:40:00     14.090 N     48.289 W
08/21/2015 15:41:59     14.093 N     48.293 W
08/21/2015 15:44:00     14.096 N     48.297 W
08/21/2015 15:45:59     14.098 N     48.302 W
08/21/2015 15:48:00     14.101 N     48.306 W
08/21/2015 15:49:59     14.104 N     48.310 W
08/21/2015 15:52:00     14.107 N     48.315 W
08/21/2015 15:53:59     14.110 N     48.319 W
08/21/2015 15:56:00     14.112 N     48.323 W
08/21/2015 15:57:59     14.115 N     48.327 W
08/21/2015 16:00:00     14.118 N     48.332 W
08/21/2015 16:01:59     14.121 N     48.336 W
08/21/2015 16:04:00     14.124 N     48.340 W
08/21/2015 16:06:00     14.127 N     48.344 W
08/21/2015 16:07:59     14.129 N     48.349 W
08/21/2015 16:09:59     14.132 N     48.353 W
08/21/2015 16:12:00     14.135 N     48.357 W
08/21/2015 16:14:00     14.138 N     48.361 W
08/21/2015 16:15:59     14.141 N     48.366 W
08/21/2015 16:17:59     14.144 N     48.370 W
08/21/2015 16:20:00     14.147 N     48.374 W
08/21/2015 16:22:00     14.150 N     48.378 W
08/21/2015 16:23:59     14.152 N     48.382 W
08/21/2015 16:25:59     14.155 N     48.387 W
08/21/2015 16:28:00     14.158 N     48.391 W
08/21/2015 16:30:00     14.161 N     48.395 W
08/21/2015 16:31:59     14.164 N     48.399 W
08/21/2015 16:34:00     14.167 N     48.403 W
08/21/2015 16:36:00     14.170 N     48.407 W
08/21/2015 16:37:59     14.173 N     48.412 W
08/21/2015 16:39:59     14.176 N     48.416 W
08/21/2015 16:42:00     14.179 N     48.420 W
08/21/2015 16:44:00     14.182 N     48.424 W
08/21/2015 16:45:59     14.185 N     48.428 W
08/21/2015 16:47:59     14.187 N     48.432 W
08/21/2015 16:50:00     14.190 N     48.437 W
08/21/2015 16:52:00     14.193 N     48.441 W
08/21/2015 16:53:59     14.196 N     48.445 W
08/21/2015 16:55:59     14.199 N     48.449 W
08/21/2015 16:58:00     14.202 N     48.453 W
08/21/2015 17:00:00     14.205 N     48.457 W
08/21/2015 17:01:59     14.208 N     48.461 W
08/21/2015 17:04:00     14.211 N     48.465 W
08/21/2015 17:05:47     14.214 N     48.469 W
08/21/2015 17:07:47     14.217 N     48.473 W
08/21/2015 17:09:46     14.220 N     48.477 W
08/21/2015 17:11:46     14.223 N     48.481 W
08/21/2015 17:13:47     14.226 N     48.486 W
08/21/2015 17:15:47     14.229 N     48.490 W
08/21/2015 17:17:46     14.232 N     48.494 W
08/21/2015 17:19:46     14.235 N     48.498 W
08/21/2015 17:21:47     14.238 N     48.502 W
08/21/2015 17:23:47     14.241 N     48.506 W
08/21/2015 17:25:46     14.243 N     48.511 W
08/21/2015 17:27:46     14.246 N     48.515 W
08/21/2015 17:29:47     14.249 N     48.519 W
08/21/2015 17:31:46     14.252 N     48.523 W
08/21/2015 17:33:46     14.255 N     48.527 W
08/21/2015 17:35:47     14.258 N     48.531 W
08/21/2015 17:37:47     14.261 N     48.536 W
