Track for Fay                  2002
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/05/2002 20:07:59     27.923 N     93.862 W
09/05/2002 20:09:59     27.922 N     93.860 W
09/05/2002 20:12:00     27.921 N     93.858 W
09/05/2002 20:14:00     27.920 N     93.856 W
09/05/2002 20:15:59     27.919 N     93.853 W
09/05/2002 20:17:59     27.918 N     93.851 W
09/05/2002 20:20:00     27.918 N     93.848 W
09/05/2002 20:22:00     27.917 N     93.845 W
09/05/2002 20:23:59     27.916 N     93.841 W
09/05/2002 20:25:59     27.915 N     93.838 W
09/05/2002 20:28:00     27.914 N     93.834 W
09/05/2002 20:30:00     27.914 N     93.830 W
09/05/2002 20:31:59     27.913 N     93.826 W
09/05/2002 20:34:00     27.912 N     93.821 W
09/05/2002 20:36:00     27.911 N     93.816 W
09/05/2002 20:37:59     27.911 N     93.811 W
09/05/2002 20:39:59     27.910 N     93.806 W
09/05/2002 20:42:00     27.909 N     93.801 W
09/05/2002 20:44:00     27.909 N     93.795 W
09/05/2002 20:45:59     27.908 N     93.789 W
09/05/2002 20:47:59     27.907 N     93.783 W
09/05/2002 20:50:00     27.907 N     93.777 W
09/05/2002 20:52:00     27.906 N     93.771 W
09/05/2002 20:53:59     27.906 N     93.764 W
09/05/2002 20:55:59     27.905 N     93.757 W
09/05/2002 20:58:00     27.904 N     93.750 W
09/05/2002 21:00:00     27.904 N     93.743 W
09/05/2002 21:01:59     27.903 N     93.736 W
09/05/2002 21:04:00     27.903 N     93.729 W
09/05/2002 21:06:00     27.902 N     93.721 W
09/05/2002 21:07:59     27.902 N     93.713 W
09/05/2002 21:09:59     27.901 N     93.706 W
09/05/2002 21:12:00     27.900 N     93.698 W
09/05/2002 21:14:00     27.900 N     93.690 W
09/05/2002 21:15:59     27.899 N     93.681 W
09/05/2002 21:17:59     27.899 N     93.673 W
09/05/2002 21:20:00     27.898 N     93.665 W
09/05/2002 21:22:00     27.898 N     93.656 W
09/05/2002 21:23:59     27.897 N     93.648 W
09/05/2002 21:25:59     27.897 N     93.639 W
09/05/2002 21:28:00     27.896 N     93.630 W
09/05/2002 21:30:00     27.896 N     93.621 W
09/05/2002 21:31:59     27.896 N     93.613 W
09/05/2002 21:34:00     27.895 N     93.604 W
09/05/2002 21:36:00     27.895 N     93.594 W
09/05/2002 21:37:59     27.894 N     93.585 W
09/05/2002 21:39:59     27.894 N     93.576 W
09/05/2002 21:42:00     27.893 N     93.567 W
09/05/2002 21:44:00     27.893 N     93.558 W
09/05/2002 21:45:59     27.892 N     93.548 W
09/05/2002 21:47:59     27.892 N     93.539 W
09/05/2002 21:50:00     27.892 N     93.530 W
09/05/2002 21:52:00     27.891 N     93.520 W
09/05/2002 21:53:59     27.891 N     93.511 W
09/05/2002 21:55:59     27.890 N     93.502 W
09/05/2002 21:58:00     27.890 N     93.492 W
09/05/2002 22:00:00     27.889 N     93.483 W
09/05/2002 22:01:59     27.889 N     93.473 W
09/05/2002 22:04:00     27.889 N     93.464 W
09/05/2002 22:06:00     27.888 N     93.454 W
09/05/2002 22:07:59     27.888 N     93.445 W
09/05/2002 22:09:59     27.887 N     93.436 W
09/05/2002 22:12:00     27.887 N     93.427 W
09/05/2002 22:14:00     27.886 N     93.417 W
09/05/2002 22:15:59     27.886 N     93.408 W
09/05/2002 22:17:59     27.886 N     93.399 W
09/05/2002 22:20:00     27.885 N     93.390 W
09/05/2002 22:22:00     27.885 N     93.381 W
09/05/2002 22:23:59     27.884 N     93.372 W
09/05/2002 22:25:59     27.884 N     93.363 W
09/05/2002 22:28:00     27.883 N     93.354 W
09/05/2002 22:30:00     27.883 N     93.345 W
09/05/2002 22:31:59     27.882 N     93.336 W
09/05/2002 22:34:00     27.882 N     93.328 W
09/05/2002 22:36:00     27.881 N     93.319 W
09/05/2002 22:37:59     27.881 N     93.311 W
09/05/2002 22:39:59     27.881 N     93.303 W
09/05/2002 22:42:00     27.880 N     93.295 W
09/05/2002 22:44:00     27.880 N     93.287 W
09/05/2002 22:45:59     27.879 N     93.279 W
09/05/2002 22:47:59     27.879 N     93.271 W
09/05/2002 22:50:00     27.878 N     93.263 W
09/05/2002 22:52:00     27.878 N     93.256 W
09/05/2002 22:53:59     27.877 N     93.248 W
09/05/2002 22:55:59     27.876 N     93.241 W
09/05/2002 22:58:00     27.876 N     93.234 W
09/05/2002 23:00:00     27.875 N     93.227 W
09/05/2002 23:01:59     27.875 N     93.220 W
09/05/2002 23:04:00     27.874 N     93.214 W
09/05/2002 23:06:00     27.874 N     93.207 W
09/05/2002 23:07:59     27.873 N     93.201 W
09/05/2002 23:09:59     27.873 N     93.195 W
09/05/2002 23:12:00     27.872 N     93.189 W
09/05/2002 23:14:00     27.871 N     93.184 W
09/05/2002 23:15:59     27.871 N     93.178 W
09/05/2002 23:17:59     27.870 N     93.173 W
09/05/2002 23:20:00     27.869 N     93.168 W
09/05/2002 23:22:00     27.869 N     93.163 W
09/05/2002 23:23:59     27.868 N     93.158 W
09/05/2002 23:25:59     27.867 N     93.154 W
09/05/2002 23:28:00     27.867 N     93.150 W
09/05/2002 23:30:00     27.866 N     93.145 W
09/05/2002 23:31:59     27.865 N     93.141 W
09/05/2002 23:34:00     27.865 N     93.137 W
09/05/2002 23:36:00     27.864 N     93.134 W
09/05/2002 23:37:59     27.863 N     93.130 W
09/05/2002 23:39:59     27.862 N     93.127 W
09/05/2002 23:42:00     27.862 N     93.124 W
09/05/2002 23:44:00     27.861 N     93.121 W
09/05/2002 23:45:59     27.860 N     93.118 W
09/05/2002 23:47:59     27.859 N     93.115 W
09/05/2002 23:50:00     27.859 N     93.112 W
09/05/2002 23:52:00     27.858 N     93.110 W
09/05/2002 23:53:59     27.857 N     93.107 W
09/05/2002 23:55:59     27.856 N     93.105 W
09/05/2002 23:58:00     27.855 N     93.103 W
09/06/2002 00:00:00     27.855 N     93.101 W
09/06/2002 00:01:59     27.854 N     93.099 W
09/06/2002 00:04:00     27.853 N     93.098 W
09/06/2002 00:06:00     27.852 N     93.096 W
09/06/2002 00:06:23     27.852 N     93.096 W
09/06/2002 00:08:23     27.850 N     93.095 W
09/06/2002 00:10:24     27.847 N     93.095 W
09/06/2002 00:12:24     27.845 N     93.094 W
09/06/2002 00:14:23     27.843 N     93.093 W
09/06/2002 00:16:23     27.840 N     93.093 W
09/06/2002 00:18:24     27.838 N     93.092 W
09/06/2002 00:20:24     27.836 N     93.092 W
09/06/2002 00:22:23     27.834 N     93.091 W
09/06/2002 00:24:23     27.832 N     93.091 W
09/06/2002 00:26:24     27.830 N     93.091 W
09/06/2002 00:28:24     27.828 N     93.091 W
09/06/2002 00:30:23     27.826 N     93.091 W
09/06/2002 00:32:24     27.824 N     93.091 W
09/06/2002 00:34:24     27.822 N     93.091 W
09/06/2002 00:36:23     27.821 N     93.091 W
09/06/2002 00:38:23     27.819 N     93.091 W
09/06/2002 00:40:24     27.817 N     93.091 W
09/06/2002 00:42:24     27.816 N     93.091 W
09/06/2002 00:44:23     27.814 N     93.091 W
09/06/2002 00:46:23     27.813 N     93.092 W
09/06/2002 00:48:24     27.811 N     93.092 W
09/06/2002 00:50:24     27.810 N     93.093 W
09/06/2002 00:52:23     27.808 N     93.093 W
09/06/2002 00:54:23     27.807 N     93.094 W
09/06/2002 00:56:24     27.806 N     93.095 W
09/06/2002 00:58:24     27.805 N     93.095 W
09/06/2002 01:00:23     27.804 N     93.096 W
09/06/2002 01:02:24     27.803 N     93.097 W
09/06/2002 01:04:24     27.802 N     93.098 W
09/06/2002 01:06:23     27.801 N     93.099 W
09/06/2002 01:08:23     27.801 N     93.100 W
09/06/2002 01:10:24     27.800 N     93.101 W
09/06/2002 01:12:24     27.799 N     93.102 W
09/06/2002 01:14:23     27.799 N     93.104 W
09/06/2002 01:16:23     27.798 N     93.105 W
09/06/2002 01:18:24     27.798 N     93.106 W
09/06/2002 01:20:24     27.798 N     93.108 W
09/06/2002 01:22:23     27.797 N     93.109 W
09/06/2002 01:24:23     27.797 N     93.111 W
09/06/2002 01:26:24     27.797 N     93.112 W
09/06/2002 01:28:24     27.797 N     93.114 W
09/06/2002 01:30:23     27.797 N     93.116 W
09/06/2002 01:32:24     27.797 N     93.117 W
09/06/2002 01:34:24     27.797 N     93.119 W
09/06/2002 01:36:23     27.797 N     93.121 W
09/06/2002 01:38:23     27.798 N     93.123 W
09/06/2002 01:40:24     27.798 N     93.125 W
09/06/2002 01:42:24     27.798 N     93.127 W
09/06/2002 01:44:23     27.799 N     93.129 W
09/06/2002 01:46:23     27.799 N     93.131 W
09/06/2002 01:48:24     27.800 N     93.133 W
09/06/2002 01:50:24     27.800 N     93.135 W
09/06/2002 01:52:23     27.801 N     93.137 W
09/06/2002 01:52:55     27.801 N     93.138 W
09/06/2002 01:54:54     27.801 N     93.139 W
09/06/2002 01:56:54     27.801 N     93.141 W
09/06/2002 01:58:55     27.801 N     93.143 W
09/06/2002 02:00:55     27.801 N     93.144 W
09/06/2002 02:02:54     27.801 N     93.146 W
09/06/2002 02:04:54     27.801 N     93.148 W
09/06/2002 02:06:55     27.801 N     93.149 W
09/06/2002 02:08:54     27.801 N     93.151 W
09/06/2002 02:10:54     27.801 N     93.153 W
09/06/2002 02:12:55     27.801 N     93.155 W
09/06/2002 02:14:55     27.802 N     93.157 W
09/06/2002 02:16:54     27.802 N     93.159 W
09/06/2002 02:18:54     27.803 N     93.161 W
09/06/2002 02:20:55     27.803 N     93.163 W
09/06/2002 02:22:55     27.804 N     93.165 W
09/06/2002 02:24:54     27.804 N     93.167 W
09/06/2002 02:26:54     27.805 N     93.169 W
09/06/2002 02:28:55     27.805 N     93.171 W
09/06/2002 02:30:55     27.806 N     93.174 W
09/06/2002 02:32:54     27.807 N     93.176 W
09/06/2002 02:34:54     27.808 N     93.178 W
09/06/2002 02:36:55     27.809 N     93.181 W
09/06/2002 02:38:54     27.810 N     93.183 W
09/06/2002 02:40:54     27.811 N     93.186 W
09/06/2002 02:42:55     27.812 N     93.189 W
09/06/2002 02:44:55     27.813 N     93.191 W
09/06/2002 02:46:54     27.814 N     93.194 W
09/06/2002 02:48:54     27.816 N     93.197 W
09/06/2002 02:50:55     27.817 N     93.200 W
09/06/2002 02:52:55     27.819 N     93.203 W
09/06/2002 02:54:54     27.820 N     93.206 W
09/06/2002 02:56:54     27.822 N     93.209 W
09/06/2002 02:58:55     27.823 N     93.212 W
09/06/2002 03:00:55     27.825 N     93.215 W
09/06/2002 03:02:54     27.827 N     93.218 W
09/06/2002 03:04:54     27.829 N     93.221 W
09/06/2002 03:06:55     27.831 N     93.225 W
09/06/2002 03:08:54     27.833 N     93.228 W
09/06/2002 03:10:54     27.835 N     93.232 W
09/06/2002 03:12:55     27.837 N     93.235 W
09/06/2002 03:14:55     27.839 N     93.239 W
09/06/2002 03:16:54     27.841 N     93.243 W
09/06/2002 03:18:54     27.844 N     93.246 W
09/06/2002 03:20:55     27.846 N     93.250 W
09/06/2002 03:22:55     27.849 N     93.254 W
09/06/2002 03:24:54     27.851 N     93.258 W
09/06/2002 03:26:54     27.854 N     93.262 W
09/06/2002 03:28:55     27.857 N     93.266 W
09/06/2002 03:30:55     27.860 N     93.270 W
09/06/2002 03:32:54     27.863 N     93.275 W
09/06/2002 03:34:54     27.866 N     93.279 W
09/06/2002 03:36:55     27.869 N     93.283 W
09/06/2002 03:38:54     27.872 N     93.288 W
09/06/2002 03:40:54     27.875 N     93.292 W
09/06/2002 03:42:55     27.879 N     93.297 W
09/06/2002 03:44:55     27.882 N     93.302 W
09/06/2002 03:46:54     27.886 N     93.307 W
09/06/2002 03:48:54     27.889 N     93.311 W
09/06/2002 03:50:55     27.893 N     93.316 W
09/06/2002 03:52:55     27.897 N     93.321 W
09/06/2002 03:54:54     27.901 N     93.326 W
09/06/2002 03:56:54     27.905 N     93.332 W
09/06/2002 03:58:55     27.909 N     93.337 W
09/06/2002 04:00:55     27.913 N     93.342 W
09/06/2002 04:02:54     27.918 N     93.348 W
09/06/2002 04:04:27     27.921 N     93.352 W
09/06/2002 04:06:27     27.923 N     93.355 W
