Track for Nate                 2017
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
10/04/2017 21:28:19     12.282 N     82.627 W
10/04/2017 21:30:18     12.282 N     82.629 W
10/04/2017 21:32:18     12.282 N     82.632 W
10/04/2017 21:34:19     12.282 N     82.634 W
10/04/2017 21:36:19     12.283 N     82.637 W
10/04/2017 21:38:18     12.283 N     82.639 W
10/04/2017 21:40:18     12.283 N     82.642 W
10/04/2017 21:42:19     12.283 N     82.644 W
10/04/2017 21:44:19     12.283 N     82.647 W
10/04/2017 21:46:18     12.283 N     82.649 W
10/04/2017 21:48:18     12.283 N     82.652 W
10/04/2017 21:50:19     12.284 N     82.654 W
10/04/2017 21:52:18     12.284 N     82.657 W
10/04/2017 21:54:18     12.284 N     82.660 W
10/04/2017 21:56:19     12.284 N     82.662 W
10/04/2017 21:58:19     12.284 N     82.665 W
10/04/2017 22:00:18     12.284 N     82.667 W
10/04/2017 22:02:18     12.285 N     82.670 W
10/04/2017 22:04:19     12.285 N     82.672 W
10/04/2017 22:06:19     12.285 N     82.675 W
10/04/2017 22:08:18     12.285 N     82.677 W
10/04/2017 22:10:18     12.285 N     82.680 W
10/04/2017 22:12:19     12.286 N     82.682 W
10/04/2017 22:14:19     12.286 N     82.685 W
10/04/2017 22:16:18     12.286 N     82.687 W
10/04/2017 22:18:18     12.286 N     82.690 W
10/04/2017 22:20:19     12.286 N     82.692 W
10/04/2017 22:22:18     12.287 N     82.695 W
10/04/2017 22:24:18     12.287 N     82.697 W
10/04/2017 22:26:19     12.287 N     82.700 W
10/04/2017 22:28:19     12.287 N     82.702 W
10/04/2017 22:30:18     12.287 N     82.705 W
10/04/2017 22:32:18     12.288 N     82.708 W
10/04/2017 22:34:19     12.288 N     82.710 W
10/04/2017 22:36:19     12.288 N     82.713 W
10/04/2017 22:38:18     12.288 N     82.715 W
10/04/2017 22:40:18     12.289 N     82.718 W
10/04/2017 22:42:19     12.289 N     82.720 W
10/04/2017 22:44:19     12.289 N     82.723 W
10/04/2017 22:46:18     12.289 N     82.725 W
10/04/2017 22:48:18     12.290 N     82.728 W
10/04/2017 22:50:19     12.290 N     82.730 W
10/04/2017 22:52:18     12.290 N     82.733 W
10/04/2017 22:54:18     12.290 N     82.735 W
10/04/2017 22:56:19     12.291 N     82.738 W
10/04/2017 22:58:19     12.291 N     82.740 W
10/04/2017 23:00:18     12.291 N     82.743 W
10/04/2017 23:02:18     12.292 N     82.745 W
10/04/2017 23:04:19     12.292 N     82.748 W
10/04/2017 23:06:19     12.292 N     82.750 W
10/04/2017 23:08:18     12.293 N     82.753 W
10/04/2017 23:10:18     12.293 N     82.755 W
10/04/2017 23:12:19     12.293 N     82.758 W
10/04/2017 23:14:19     12.293 N     82.760 W
10/04/2017 23:16:18     12.294 N     82.763 W
10/04/2017 23:18:18     12.294 N     82.765 W
10/04/2017 23:20:19     12.294 N     82.768 W
10/04/2017 23:22:18     12.295 N     82.770 W
10/04/2017 23:24:18     12.295 N     82.773 W
10/04/2017 23:26:19     12.295 N     82.775 W
10/04/2017 23:28:19     12.296 N     82.778 W
10/04/2017 23:30:18     12.296 N     82.780 W
10/04/2017 23:32:18     12.297 N     82.783 W
10/04/2017 23:34:19     12.297 N     82.786 W
10/04/2017 23:36:19     12.297 N     82.788 W
10/04/2017 23:38:18     12.298 N     82.791 W
10/04/2017 23:40:18     12.298 N     82.793 W
10/04/2017 23:42:19     12.298 N     82.796 W
10/04/2017 23:44:19     12.299 N     82.798 W
10/04/2017 23:46:18     12.299 N     82.801 W
10/04/2017 23:48:18     12.300 N     82.803 W
10/04/2017 23:50:19     12.300 N     82.806 W
10/04/2017 23:52:18     12.300 N     82.808 W
10/04/2017 23:54:18     12.301 N     82.811 W
10/04/2017 23:56:19     12.301 N     82.813 W
10/04/2017 23:58:19     12.302 N     82.816 W
10/05/2017 00:00:18     12.302 N     82.818 W
10/05/2017 00:02:18     12.303 N     82.821 W
10/05/2017 00:04:19     12.303 N     82.823 W
10/05/2017 00:06:19     12.303 N     82.826 W
10/05/2017 00:08:18     12.304 N     82.828 W
10/05/2017 00:10:18     12.304 N     82.831 W
10/05/2017 00:12:19     12.305 N     82.833 W
10/05/2017 00:14:19     12.305 N     82.836 W
10/05/2017 00:16:18     12.306 N     82.838 W
10/05/2017 00:18:18     12.306 N     82.841 W
10/05/2017 00:20:19     12.307 N     82.843 W
10/05/2017 00:22:18     12.307 N     82.846 W
10/05/2017 00:24:18     12.308 N     82.848 W
10/05/2017 00:26:19     12.308 N     82.851 W
10/05/2017 00:28:19     12.309 N     82.853 W
10/05/2017 00:30:18     12.309 N     82.856 W
10/05/2017 00:32:18     12.310 N     82.858 W
10/05/2017 00:34:19     12.310 N     82.861 W
10/05/2017 00:36:19     12.311 N     82.863 W
10/05/2017 00:38:18     12.311 N     82.866 W
10/05/2017 00:40:18     12.312 N     82.868 W
10/05/2017 00:42:19     12.312 N     82.870 W
10/05/2017 00:44:19     12.313 N     82.873 W
10/05/2017 00:46:18     12.313 N     82.875 W
10/05/2017 00:48:18     12.314 N     82.878 W
10/05/2017 00:50:19     12.314 N     82.880 W
10/05/2017 00:52:18     12.315 N     82.883 W
10/05/2017 00:54:18     12.316 N     82.885 W
10/05/2017 00:56:19     12.316 N     82.888 W
10/05/2017 00:58:19     12.317 N     82.890 W
10/05/2017 01:00:18     12.317 N     82.893 W
10/05/2017 01:02:18     12.318 N     82.895 W
10/05/2017 01:04:19     12.318 N     82.898 W
10/05/2017 01:06:19     12.319 N     82.900 W
10/05/2017 01:08:18     12.320 N     82.903 W
10/05/2017 01:10:18     12.320 N     82.905 W
10/05/2017 01:12:19     12.321 N     82.908 W
10/05/2017 01:14:19     12.322 N     82.910 W
10/05/2017 01:16:18     12.322 N     82.913 W
10/05/2017 01:18:18     12.323 N     82.915 W
10/05/2017 01:20:19     12.323 N     82.918 W
10/05/2017 01:22:18     12.324 N     82.920 W
10/05/2017 01:24:18     12.325 N     82.923 W
10/05/2017 01:26:19     12.325 N     82.925 W
10/05/2017 01:28:19     12.326 N     82.928 W
10/05/2017 01:30:18     12.327 N     82.930 W
10/05/2017 01:32:18     12.327 N     82.933 W
10/05/2017 01:34:19     12.328 N     82.935 W
10/05/2017 01:36:19     12.329 N     82.938 W
10/05/2017 01:38:18     12.330 N     82.940 W
10/05/2017 01:40:18     12.330 N     82.942 W
10/05/2017 01:42:19     12.331 N     82.945 W
10/05/2017 01:44:19     12.332 N     82.947 W
10/05/2017 01:46:18     12.332 N     82.950 W
10/05/2017 01:48:18     12.333 N     82.952 W
10/05/2017 01:50:19     12.334 N     82.955 W
10/05/2017 01:52:18     12.335 N     82.957 W
10/05/2017 01:54:18     12.335 N     82.960 W
10/05/2017 01:56:19     12.336 N     82.962 W
10/05/2017 01:58:19     12.337 N     82.965 W
10/05/2017 02:00:18     12.338 N     82.967 W
10/05/2017 02:02:18     12.338 N     82.970 W
10/05/2017 02:04:19     12.339 N     82.972 W
10/05/2017 02:06:19     12.340 N     82.975 W
10/05/2017 02:08:18     12.341 N     82.977 W
10/05/2017 02:10:18     12.342 N     82.980 W
10/05/2017 02:12:19     12.342 N     82.982 W
10/05/2017 02:14:19     12.343 N     82.984 W
10/05/2017 02:16:18     12.344 N     82.987 W
10/05/2017 02:18:18     12.345 N     82.989 W
10/05/2017 02:20:19     12.346 N     82.992 W
10/05/2017 02:22:18     12.347 N     82.994 W
10/05/2017 02:24:18     12.347 N     82.997 W
10/05/2017 02:26:19     12.348 N     82.999 W
10/05/2017 02:28:19     12.349 N     83.002 W
10/05/2017 02:30:18     12.350 N     83.004 W
10/05/2017 02:32:18     12.351 N     83.007 W
10/05/2017 02:34:19     12.352 N     83.009 W
10/05/2017 02:36:19     12.353 N     83.011 W
10/05/2017 02:38:18     12.354 N     83.014 W
10/05/2017 02:40:18     12.354 N     83.016 W
