Track for Javier               2016
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/08/2016 16:04:00     22.074 N    109.101 W
08/08/2016 16:06:00     22.076 N    109.104 W
08/08/2016 16:07:59     22.078 N    109.108 W
08/08/2016 16:09:59     22.081 N    109.111 W
08/08/2016 16:12:00     22.083 N    109.114 W
08/08/2016 16:14:00     22.085 N    109.118 W
08/08/2016 16:15:59     22.087 N    109.121 W
08/08/2016 16:17:59     22.090 N    109.124 W
08/08/2016 16:20:00     22.092 N    109.128 W
08/08/2016 16:22:00     22.094 N    109.131 W
08/08/2016 16:23:59     22.096 N    109.135 W
08/08/2016 16:25:59     22.098 N    109.138 W
08/08/2016 16:28:00     22.100 N    109.142 W
08/08/2016 16:30:00     22.102 N    109.145 W
08/08/2016 16:31:59     22.105 N    109.149 W
08/08/2016 16:34:00     22.107 N    109.152 W
08/08/2016 16:36:00     22.109 N    109.156 W
08/08/2016 16:37:59     22.111 N    109.159 W
08/08/2016 16:39:59     22.113 N    109.163 W
08/08/2016 16:42:00     22.115 N    109.167 W
08/08/2016 16:44:00     22.117 N    109.170 W
08/08/2016 16:45:59     22.119 N    109.174 W
08/08/2016 16:47:59     22.120 N    109.178 W
08/08/2016 16:50:00     22.122 N    109.181 W
08/08/2016 16:52:00     22.124 N    109.185 W
08/08/2016 16:53:59     22.126 N    109.189 W
08/08/2016 16:55:59     22.128 N    109.193 W
08/08/2016 16:58:00     22.130 N    109.196 W
08/08/2016 17:00:00     22.131 N    109.200 W
08/08/2016 17:01:59     22.133 N    109.204 W
08/08/2016 17:04:00     22.135 N    109.208 W
08/08/2016 17:06:00     22.137 N    109.212 W
08/08/2016 17:07:59     22.138 N    109.216 W
08/08/2016 17:09:59     22.140 N    109.220 W
08/08/2016 17:12:00     22.142 N    109.224 W
08/08/2016 17:14:00     22.143 N    109.228 W
08/08/2016 17:15:59     22.145 N    109.232 W
08/08/2016 17:17:59     22.147 N    109.236 W
08/08/2016 17:20:00     22.148 N    109.240 W
08/08/2016 17:22:00     22.150 N    109.244 W
08/08/2016 17:23:59     22.151 N    109.248 W
08/08/2016 17:25:59     22.153 N    109.252 W
08/08/2016 17:28:00     22.154 N    109.257 W
08/08/2016 17:30:00     22.156 N    109.261 W
08/08/2016 17:31:59     22.157 N    109.265 W
08/08/2016 17:34:00     22.158 N    109.269 W
08/08/2016 17:36:00     22.160 N    109.273 W
08/08/2016 17:37:59     22.161 N    109.278 W
08/08/2016 17:39:59     22.163 N    109.282 W
08/08/2016 17:42:00     22.164 N    109.286 W
08/08/2016 17:44:00     22.165 N    109.291 W
08/08/2016 17:45:59     22.167 N    109.295 W
08/08/2016 17:47:59     22.168 N    109.299 W
08/08/2016 17:50:00     22.169 N    109.304 W
08/08/2016 17:52:00     22.170 N    109.308 W
08/08/2016 17:53:59     22.172 N    109.313 W
08/08/2016 17:55:59     22.173 N    109.317 W
08/08/2016 17:58:00     22.174 N    109.322 W
08/08/2016 18:00:00     22.175 N    109.326 W
08/08/2016 18:01:59     22.176 N    109.331 W
08/08/2016 18:04:00     22.177 N    109.335 W
08/08/2016 18:06:00     22.179 N    109.340 W
08/08/2016 18:07:59     22.180 N    109.344 W
08/08/2016 18:09:59     22.181 N    109.349 W
08/08/2016 18:12:00     22.182 N    109.354 W
08/08/2016 18:14:00     22.183 N    109.358 W
08/08/2016 18:15:59     22.184 N    109.363 W
08/08/2016 18:17:59     22.185 N    109.368 W
08/08/2016 18:20:00     22.186 N    109.372 W
08/08/2016 18:22:00     22.187 N    109.377 W
08/08/2016 18:23:59     22.188 N    109.382 W
08/08/2016 18:25:59     22.189 N    109.387 W
08/08/2016 18:28:00     22.190 N    109.391 W
08/08/2016 18:30:00     22.190 N    109.396 W
08/08/2016 18:31:59     22.191 N    109.401 W
08/08/2016 18:34:00     22.192 N    109.406 W
08/08/2016 18:36:00     22.193 N    109.411 W
08/08/2016 18:37:59     22.194 N    109.415 W
08/08/2016 18:39:59     22.195 N    109.420 W
08/08/2016 18:42:00     22.196 N    109.425 W
08/08/2016 18:43:08     22.196 N    109.428 W
08/08/2016 18:45:09     22.197 N    109.432 W
08/08/2016 18:47:09     22.198 N    109.435 W
08/08/2016 18:49:08     22.198 N    109.438 W
08/08/2016 18:51:09     22.199 N    109.442 W
08/08/2016 18:53:09     22.200 N    109.445 W
08/08/2016 18:55:08     22.200 N    109.448 W
08/08/2016 18:57:08     22.201 N    109.451 W
08/08/2016 18:59:09     22.202 N    109.454 W
08/08/2016 19:01:09     22.202 N    109.457 W
08/08/2016 19:03:08     22.203 N    109.460 W
08/08/2016 19:05:08     22.203 N    109.463 W
08/08/2016 19:07:09     22.204 N    109.465 W
08/08/2016 19:09:09     22.204 N    109.468 W
08/08/2016 19:11:08     22.205 N    109.470 W
08/08/2016 19:13:08     22.205 N    109.472 W
08/08/2016 19:15:09     22.206 N    109.475 W
08/08/2016 19:17:09     22.206 N    109.477 W
08/08/2016 19:19:08     22.206 N    109.479 W
08/08/2016 19:21:09     22.207 N    109.481 W
08/08/2016 19:23:09     22.207 N    109.483 W
08/08/2016 19:25:08     22.207 N    109.484 W
08/08/2016 19:27:08     22.207 N    109.486 W
08/08/2016 19:29:09     22.207 N    109.488 W
08/08/2016 19:31:09     22.208 N    109.489 W
08/08/2016 19:33:08     22.208 N    109.490 W
08/08/2016 19:35:08     22.208 N    109.492 W
08/08/2016 19:37:09     22.208 N    109.493 W
08/08/2016 19:39:09     22.208 N    109.494 W
08/08/2016 19:41:08     22.208 N    109.495 W
08/08/2016 19:43:08     22.208 N    109.496 W
08/08/2016 19:45:09     22.208 N    109.497 W
08/08/2016 19:47:09     22.208 N    109.498 W
08/08/2016 19:49:08     22.208 N    109.499 W
08/08/2016 19:51:09     22.208 N    109.500 W
08/08/2016 19:53:09     22.208 N    109.500 W
08/08/2016 19:55:08     22.207 N    109.501 W
08/08/2016 19:57:08     22.207 N    109.502 W
08/08/2016 19:59:09     22.207 N    109.502 W
08/08/2016 20:01:09     22.207 N    109.503 W
08/08/2016 20:03:08     22.207 N    109.503 W
08/08/2016 20:05:08     22.207 N    109.504 W
08/08/2016 20:07:09     22.207 N    109.504 W
08/08/2016 20:09:09     22.206 N    109.504 W
08/08/2016 20:11:08     22.206 N    109.505 W
08/08/2016 20:13:08     22.206 N    109.505 W
08/08/2016 20:15:09     22.206 N    109.505 W
08/08/2016 20:17:09     22.206 N    109.506 W
08/08/2016 20:19:08     22.206 N    109.506 W
08/08/2016 20:21:09     22.206 N    109.506 W
08/08/2016 20:23:09     22.205 N    109.507 W
08/08/2016 20:25:08     22.205 N    109.507 W
08/08/2016 20:27:08     22.205 N    109.507 W
08/08/2016 20:29:09     22.205 N    109.507 W
08/08/2016 20:31:09     22.205 N    109.508 W
08/08/2016 20:33:08     22.205 N    109.508 W
08/08/2016 20:35:08     22.205 N    109.508 W
08/08/2016 20:37:09     22.205 N    109.509 W
08/08/2016 20:39:09     22.205 N    109.509 W
08/08/2016 20:41:08     22.204 N    109.509 W
08/08/2016 20:43:08     22.204 N    109.510 W
08/08/2016 20:45:09     22.204 N    109.510 W
08/08/2016 20:47:09     22.204 N    109.511 W
08/08/2016 20:49:08     22.205 N    109.511 W
08/08/2016 20:51:09     22.205 N    109.512 W
08/08/2016 20:53:09     22.205 N    109.512 W
08/08/2016 20:55:08     22.205 N    109.513 W
08/08/2016 20:57:08     22.205 N    109.514 W
08/08/2016 20:59:09     22.205 N    109.514 W
08/08/2016 21:01:09     22.205 N    109.515 W
08/08/2016 21:03:08     22.205 N    109.516 W
08/08/2016 21:05:08     22.206 N    109.517 W
08/08/2016 21:07:09     22.206 N    109.518 W
08/08/2016 21:09:09     22.206 N    109.519 W
08/08/2016 21:11:08     22.207 N    109.520 W
08/08/2016 21:13:08     22.207 N    109.521 W
08/08/2016 21:15:09     22.208 N    109.522 W
08/08/2016 21:17:09     22.208 N    109.524 W
08/08/2016 21:19:08     22.208 N    109.525 W
08/08/2016 21:21:09     22.209 N    109.526 W
08/08/2016 21:23:09     22.210 N    109.528 W
08/08/2016 21:25:08     22.210 N    109.530 W
08/08/2016 21:27:08     22.211 N    109.531 W
08/08/2016 21:29:09     22.212 N    109.533 W
08/08/2016 21:31:09     22.212 N    109.535 W
08/08/2016 21:33:08     22.213 N    109.537 W
08/08/2016 21:35:08     22.214 N    109.539 W
08/08/2016 21:37:09     22.215 N    109.541 W
08/08/2016 21:39:09     22.216 N    109.543 W
08/08/2016 21:41:08     22.217 N    109.545 W
08/08/2016 21:43:08     22.218 N    109.547 W
08/08/2016 21:45:09     22.218 N    109.550 W
08/08/2016 21:47:09     22.219 N    109.552 W
08/08/2016 21:49:08     22.220 N    109.555 W
08/08/2016 21:51:09     22.222 N    109.557 W
08/08/2016 21:53:09     22.223 N    109.560 W
08/08/2016 21:55:08     22.224 N    109.562 W
08/08/2016 21:57:08     22.225 N    109.565 W
08/08/2016 21:59:09     22.226 N    109.568 W
08/08/2016 22:01:09     22.227 N    109.570 W
08/08/2016 22:03:08     22.228 N    109.573 W
08/08/2016 22:05:08     22.230 N    109.576 W
08/08/2016 22:07:09     22.231 N    109.579 W
08/08/2016 22:09:09     22.232 N    109.582 W
08/08/2016 22:11:08     22.234 N    109.585 W
08/08/2016 22:11:49     22.234 N    109.586 W
08/08/2016 22:13:49     22.235 N    109.589 W
08/08/2016 22:15:48     22.236 N    109.592 W
08/08/2016 22:17:48     22.238 N    109.595 W
08/08/2016 22:19:49     22.239 N    109.598 W
08/08/2016 22:21:49     22.240 N    109.601 W
08/08/2016 22:23:48     22.241 N    109.604 W
08/08/2016 22:25:48     22.243 N    109.607 W
08/08/2016 22:27:49     22.244 N    109.610 W
08/08/2016 22:29:48     22.245 N    109.613 W
08/08/2016 22:31:48     22.247 N    109.616 W
08/08/2016 22:33:49     22.248 N    109.620 W
08/08/2016 22:35:49     22.250 N    109.623 W
08/08/2016 22:37:48     22.251 N    109.626 W
08/08/2016 22:39:48     22.253 N    109.630 W
08/08/2016 22:41:49     22.254 N    109.633 W
08/08/2016 22:43:49     22.256 N    109.636 W
08/08/2016 22:45:48     22.257 N    109.640 W
08/08/2016 22:47:48     22.259 N    109.644 W
08/08/2016 22:49:49     22.260 N    109.647 W
08/08/2016 22:51:49     22.262 N    109.651 W
08/08/2016 22:53:48     22.264 N    109.654 W
08/08/2016 22:55:48     22.265 N    109.658 W
08/08/2016 22:57:49     22.267 N    109.662 W
08/08/2016 22:59:48     22.269 N    109.666 W
08/08/2016 23:01:48     22.271 N    109.670 W
08/08/2016 23:03:49     22.272 N    109.674 W
08/08/2016 23:05:49     22.274 N    109.678 W
08/08/2016 23:07:48     22.276 N    109.682 W
08/08/2016 23:09:48     22.278 N    109.686 W
08/08/2016 23:11:49     22.280 N    109.690 W
08/08/2016 23:12:54     22.281 N    109.692 W
08/08/2016 23:14:53     22.283 N    109.696 W
08/08/2016 23:16:53     22.284 N    109.699 W
08/08/2016 23:18:54     22.286 N    109.703 W
08/08/2016 23:20:54     22.288 N    109.706 W
08/08/2016 23:22:53     22.289 N    109.710 W
08/08/2016 23:24:54     22.291 N    109.713 W
08/08/2016 23:26:54     22.293 N    109.717 W
08/08/2016 23:28:53     22.294 N    109.720 W
08/08/2016 23:30:53     22.296 N    109.724 W
08/08/2016 23:32:54     22.298 N    109.727 W
