Track for Teddy                2020
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/17/2020 19:29:09     19.917 N     53.843 W
09/17/2020 19:31:09     19.921 N     53.846 W
09/17/2020 19:33:10     19.925 N     53.849 W
09/17/2020 19:35:09     19.929 N     53.852 W
09/17/2020 19:37:09     19.933 N     53.854 W
09/17/2020 19:39:10     19.936 N     53.857 W
09/17/2020 19:41:10     19.940 N     53.860 W
09/17/2020 19:43:09     19.944 N     53.862 W
09/17/2020 19:45:09     19.948 N     53.865 W
09/17/2020 19:47:10     19.951 N     53.868 W
09/17/2020 19:49:10     19.955 N     53.870 W
09/17/2020 19:51:09     19.959 N     53.873 W
09/17/2020 19:53:09     19.962 N     53.876 W
09/17/2020 19:55:10     19.966 N     53.878 W
09/17/2020 19:57:10     19.970 N     53.881 W
09/17/2020 20:00:09     19.973 N     53.883 W
09/17/2020 20:01:09     19.977 N     53.886 W
09/17/2020 20:03:10     19.981 N     53.889 W
09/17/2020 20:05:09     19.984 N     53.891 W
09/17/2020 20:07:09     19.988 N     53.894 W
09/17/2020 20:09:10     19.992 N     53.896 W
09/17/2020 20:11:10     19.995 N     53.899 W
09/17/2020 20:13:09     19.999 N     53.901 W
09/17/2020 20:15:09     20.002 N     53.904 W
09/17/2020 20:17:10     20.006 N     53.906 W
09/17/2020 20:19:10     20.010 N     53.909 W
09/17/2020 20:21:09     20.013 N     53.911 W
09/17/2020 20:23:09     20.017 N     53.914 W
09/17/2020 20:25:10     20.020 N     53.916 W
09/17/2020 20:27:10     20.024 N     53.918 W
09/17/2020 20:29:09     20.027 N     53.921 W
09/17/2020 20:31:09     20.031 N     53.923 W
09/17/2020 20:33:10     20.034 N     53.926 W
09/17/2020 20:35:09     20.038 N     53.928 W
09/17/2020 20:37:09     20.041 N     53.930 W
09/17/2020 20:39:10     20.045 N     53.933 W
09/17/2020 20:41:10     20.048 N     53.935 W
09/17/2020 20:43:09     20.052 N     53.938 W
09/17/2020 20:45:09     20.055 N     53.940 W
09/17/2020 20:47:10     20.059 N     53.942 W
09/17/2020 20:49:10     20.062 N     53.945 W
09/17/2020 20:51:09     20.065 N     53.947 W
09/17/2020 20:53:09     20.069 N     53.949 W
09/17/2020 20:53:50     20.070 N     53.950 W
09/17/2020 20:55:49     20.074 N     53.956 W
09/17/2020 20:57:49     20.078 N     53.962 W
09/17/2020 21:00:50     20.082 N     53.968 W
09/17/2020 21:01:50     20.086 N     53.974 W
09/17/2020 21:03:49     20.091 N     53.980 W
09/17/2020 21:05:49     20.095 N     53.986 W
09/17/2020 21:07:50     20.099 N     53.992 W
09/17/2020 21:09:50     20.103 N     53.998 W
09/17/2020 21:11:49     20.107 N     54.004 W
09/17/2020 21:13:50     20.111 N     54.010 W
