Track for Ingrid               2013
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/13/2013 10:03:59     19.429 N     94.945 W
09/13/2013 10:06:00     19.428 N     94.949 W
09/13/2013 10:07:59     19.427 N     94.953 W
09/13/2013 10:10:00     19.426 N     94.957 W
09/13/2013 10:11:59     19.424 N     94.961 W
09/13/2013 10:14:00     19.423 N     94.965 W
09/13/2013 10:15:59     19.422 N     94.969 W
09/13/2013 10:18:00     19.420 N     94.973 W
09/13/2013 10:19:59     19.419 N     94.977 W
09/13/2013 10:22:00     19.418 N     94.982 W
09/13/2013 10:23:59     19.417 N     94.986 W
09/13/2013 10:26:00     19.415 N     94.990 W
09/13/2013 10:27:59     19.414 N     94.994 W
09/13/2013 10:30:00     19.413 N     94.998 W
09/13/2013 10:32:00     19.412 N     95.002 W
09/13/2013 10:33:59     19.410 N     95.007 W
09/13/2013 10:36:00     19.409 N     95.011 W
09/13/2013 10:37:59     19.408 N     95.015 W
09/13/2013 10:40:00     19.407 N     95.019 W
09/13/2013 10:41:59     19.405 N     95.024 W
09/13/2013 10:44:00     19.404 N     95.028 W
09/13/2013 10:45:59     19.403 N     95.032 W
09/13/2013 10:48:00     19.402 N     95.037 W
09/13/2013 10:49:59     19.400 N     95.041 W
09/13/2013 10:52:00     19.399 N     95.045 W
09/13/2013 10:53:59     19.398 N     95.050 W
09/13/2013 10:56:00     19.397 N     95.054 W
09/13/2013 10:57:59     19.395 N     95.059 W
09/13/2013 11:00:00     19.394 N     95.063 W
09/13/2013 11:02:00     19.393 N     95.068 W
09/13/2013 11:03:59     19.392 N     95.072 W
09/13/2013 11:06:00     19.390 N     95.076 W
09/13/2013 11:07:59     19.389 N     95.081 W
09/13/2013 11:10:00     19.388 N     95.086 W
09/13/2013 11:11:59     19.387 N     95.090 W
09/13/2013 11:14:00     19.386 N     95.095 W
09/13/2013 11:15:59     19.384 N     95.099 W
09/13/2013 11:18:00     19.383 N     95.104 W
09/13/2013 11:19:59     19.382 N     95.108 W
09/13/2013 11:22:00     19.381 N     95.113 W
09/13/2013 11:23:59     19.379 N     95.117 W
09/13/2013 11:26:00     19.378 N     95.122 W
09/13/2013 11:27:59     19.377 N     95.127 W
09/13/2013 11:30:00     19.376 N     95.131 W
09/13/2013 11:32:00     19.375 N     95.136 W
09/13/2013 11:33:59     19.373 N     95.141 W
09/13/2013 11:36:00     19.372 N     95.145 W
09/13/2013 11:37:59     19.371 N     95.150 W
09/13/2013 11:40:00     19.370 N     95.155 W
09/13/2013 11:41:59     19.368 N     95.159 W
09/13/2013 11:44:00     19.367 N     95.164 W
09/13/2013 11:45:59     19.366 N     95.169 W
09/13/2013 11:48:00     19.365 N     95.174 W
09/13/2013 11:49:59     19.364 N     95.178 W
09/13/2013 11:52:00     19.362 N     95.183 W
09/13/2013 11:53:59     19.361 N     95.188 W
09/13/2013 11:56:00     19.360 N     95.193 W
09/13/2013 11:57:59     19.359 N     95.197 W
09/13/2013 12:00:00     19.358 N     95.202 W
09/13/2013 12:02:00     19.356 N     95.207 W
09/13/2013 12:03:59     19.355 N     95.212 W
09/13/2013 12:06:00     19.354 N     95.217 W
09/13/2013 12:07:59     19.353 N     95.221 W
09/13/2013 12:10:00     19.352 N     95.226 W
09/13/2013 12:11:59     19.350 N     95.231 W
09/13/2013 12:14:00     19.349 N     95.236 W
09/13/2013 12:15:59     19.348 N     95.241 W
09/13/2013 12:18:00     19.347 N     95.246 W
09/13/2013 12:19:59     19.346 N     95.250 W
09/13/2013 12:22:00     19.344 N     95.255 W
09/13/2013 12:23:59     19.343 N     95.260 W
09/13/2013 12:26:00     19.342 N     95.265 W
09/13/2013 12:27:59     19.341 N     95.270 W
09/13/2013 12:30:00     19.340 N     95.275 W
09/13/2013 12:32:00     19.338 N     95.280 W
09/13/2013 12:33:59     19.337 N     95.285 W
09/13/2013 12:36:00     19.336 N     95.289 W
09/13/2013 12:37:59     19.335 N     95.294 W
09/13/2013 12:40:00     19.334 N     95.299 W
09/13/2013 12:41:59     19.332 N     95.304 W
09/13/2013 12:42:47     19.332 N     95.306 W
09/13/2013 12:44:46     19.335 N     95.304 W
09/13/2013 12:46:46     19.338 N     95.303 W
09/13/2013 12:48:47     19.341 N     95.301 W
09/13/2013 12:50:46     19.343 N     95.298 W
09/13/2013 12:52:47     19.345 N     95.296 W
09/13/2013 12:54:46     19.347 N     95.293 W
09/13/2013 12:56:47     19.349 N     95.290 W
09/13/2013 12:58:46     19.350 N     95.287 W
09/13/2013 13:00:47     19.350 N     95.284 W
09/13/2013 13:02:46     19.351 N     95.281 W
09/13/2013 13:04:47     19.350 N     95.278 W
09/13/2013 13:06:46     19.350 N     95.275 W
09/13/2013 13:07:04     19.350 N     95.274 W
09/13/2013 13:09:05     19.348 N     95.270 W
09/13/2013 13:11:04     19.346 N     95.266 W
09/13/2013 13:13:05     19.345 N     95.263 W
09/13/2013 13:15:04     19.343 N     95.259 W
09/13/2013 13:17:05     19.341 N     95.255 W
09/13/2013 13:19:04     19.339 N     95.251 W
09/13/2013 13:21:05     19.337 N     95.247 W
09/13/2013 13:23:04     19.335 N     95.244 W
09/13/2013 13:25:04     19.334 N     95.240 W
09/13/2013 13:27:05     19.332 N     95.236 W
09/13/2013 13:29:04     19.330 N     95.232 W
09/13/2013 13:31:05     19.328 N     95.229 W
09/13/2013 13:31:20     19.328 N     95.228 W
09/13/2013 13:33:19     19.326 N     95.224 W
09/13/2013 13:35:20     19.324 N     95.221 W
09/13/2013 13:37:19     19.323 N     95.217 W
09/13/2013 13:39:20     19.321 N     95.213 W
09/13/2013 13:41:19     19.319 N     95.209 W
09/13/2013 13:43:20     19.317 N     95.206 W
09/13/2013 13:45:19     19.315 N     95.202 W
09/13/2013 13:47:20     19.313 N     95.199 W
09/13/2013 13:49:19     19.312 N     95.195 W
09/13/2013 13:51:19     19.310 N     95.191 W
09/13/2013 13:53:20     19.308 N     95.188 W
09/13/2013 13:55:19     19.306 N     95.184 W
09/13/2013 13:57:20     19.304 N     95.181 W
09/13/2013 13:59:19     19.302 N     95.177 W
09/13/2013 14:01:20     19.300 N     95.174 W
09/13/2013 14:03:19     19.299 N     95.170 W
09/13/2013 14:05:20     19.297 N     95.167 W
09/13/2013 14:07:19     19.295 N     95.164 W
09/13/2013 14:09:20     19.293 N     95.160 W
09/13/2013 14:11:19     19.291 N     95.157 W
09/13/2013 14:13:20     19.289 N     95.154 W
09/13/2013 14:15:19     19.287 N     95.150 W
09/13/2013 14:17:20     19.285 N     95.147 W
09/13/2013 14:19:19     19.284 N     95.144 W
09/13/2013 14:21:19     19.282 N     95.141 W
09/13/2013 14:23:20     19.280 N     95.138 W
09/13/2013 14:25:19     19.278 N     95.135 W
09/13/2013 14:27:20     19.276 N     95.132 W
09/13/2013 14:29:19     19.274 N     95.129 W
09/13/2013 14:31:20     19.272 N     95.126 W
09/13/2013 14:33:19     19.270 N     95.123 W
09/13/2013 14:35:20     19.268 N     95.120 W
09/13/2013 14:37:19     19.266 N     95.117 W
09/13/2013 14:39:20     19.264 N     95.114 W
09/13/2013 14:41:19     19.262 N     95.112 W
09/13/2013 14:43:20     19.261 N     95.109 W
09/13/2013 14:45:19     19.259 N     95.106 W
09/13/2013 14:47:20     19.257 N     95.104 W
09/13/2013 14:49:19     19.255 N     95.101 W
09/13/2013 14:51:19     19.253 N     95.099 W
09/13/2013 14:53:20     19.251 N     95.096 W
09/13/2013 14:55:19     19.249 N     95.094 W
09/13/2013 14:57:20     19.247 N     95.092 W
09/13/2013 14:59:19     19.245 N     95.090 W
09/13/2013 15:01:20     19.243 N     95.087 W
09/13/2013 15:03:19     19.241 N     95.085 W
09/13/2013 15:05:20     19.239 N     95.083 W
09/13/2013 15:07:19     19.237 N     95.081 W
09/13/2013 15:09:20     19.235 N     95.079 W
09/13/2013 15:11:19     19.233 N     95.077 W
09/13/2013 15:13:20     19.230 N     95.075 W
09/13/2013 15:15:19     19.228 N     95.074 W
09/13/2013 15:17:20     19.226 N     95.072 W
09/13/2013 15:19:19     19.224 N     95.070 W
09/13/2013 15:21:19     19.222 N     95.069 W
09/13/2013 15:23:20     19.220 N     95.067 W
09/13/2013 15:25:19     19.218 N     95.066 W
09/13/2013 15:27:20     19.216 N     95.064 W
09/13/2013 15:29:19     19.214 N     95.063 W
09/13/2013 15:31:20     19.212 N     95.062 W
09/13/2013 15:33:19     19.210 N     95.061 W
09/13/2013 15:35:20     19.207 N     95.060 W
09/13/2013 15:37:19     19.205 N     95.059 W
09/13/2013 15:39:20     19.203 N     95.058 W
09/13/2013 15:41:19     19.201 N     95.057 W
09/13/2013 15:43:20     19.199 N     95.056 W
09/13/2013 15:45:19     19.196 N     95.055 W
09/13/2013 15:47:20     19.194 N     95.055 W
09/13/2013 15:49:19     19.192 N     95.054 W
09/13/2013 15:51:19     19.190 N     95.054 W
09/13/2013 15:53:20     19.188 N     95.053 W
09/13/2013 15:55:19     19.185 N     95.053 W
09/13/2013 15:57:20     19.183 N     95.053 W
09/13/2013 15:59:19     19.181 N     95.053 W
09/13/2013 16:01:20     19.179 N     95.053 W
09/13/2013 16:03:19     19.176 N     95.053 W
09/13/2013 16:05:19     19.174 N     95.053 W
09/13/2013 16:07:20     19.172 N     95.053 W
09/13/2013 16:09:20     19.169 N     95.054 W
09/13/2013 16:11:19     19.167 N     95.054 W
09/13/2013 16:13:19     19.165 N     95.054 W
09/13/2013 16:15:20     19.162 N     95.055 W
09/13/2013 16:17:20     19.160 N     95.056 W
09/13/2013 16:19:19     19.158 N     95.056 W
09/13/2013 16:21:20     19.155 N     95.057 W
09/13/2013 16:23:20     19.153 N     95.058 W
09/13/2013 16:25:19     19.151 N     95.059 W
09/13/2013 16:27:19     19.148 N     95.060 W
09/13/2013 16:29:20     19.146 N     95.061 W
09/13/2013 16:31:20     19.143 N     95.063 W
09/13/2013 16:33:19     19.141 N     95.064 W
09/13/2013 16:35:19     19.139 N     95.065 W
09/13/2013 16:37:20     19.136 N     95.067 W
09/13/2013 16:39:20     19.134 N     95.068 W
09/13/2013 16:41:19     19.132 N     95.070 W
09/13/2013 16:43:19     19.129 N     95.071 W
09/13/2013 16:45:20     19.127 N     95.073 W
09/13/2013 16:47:20     19.124 N     95.075 W
09/13/2013 16:49:19     19.122 N     95.077 W
09/13/2013 16:51:20     19.120 N     95.078 W
09/13/2013 16:53:20     19.117 N     95.080 W
09/13/2013 16:55:19     19.115 N     95.082 W
09/13/2013 16:57:19     19.113 N     95.084 W
09/13/2013 16:59:20     19.110 N     95.086 W
09/13/2013 17:01:20     19.108 N     95.088 W
09/13/2013 17:03:19     19.106 N     95.091 W
09/13/2013 17:05:19     19.104 N     95.093 W
09/13/2013 17:07:20     19.101 N     95.095 W
09/13/2013 17:09:20     19.099 N     95.097 W
09/13/2013 17:11:19     19.097 N     95.100 W
09/13/2013 17:13:19     19.095 N     95.102 W
09/13/2013 17:15:20     19.093 N     95.105 W
09/13/2013 17:17:20     19.090 N     95.107 W
09/13/2013 17:19:19     19.088 N     95.109 W
09/13/2013 17:21:20     19.086 N     95.112 W
09/13/2013 17:23:20     19.084 N     95.115 W
09/13/2013 17:25:19     19.082 N     95.117 W
09/13/2013 17:27:19     19.080 N     95.120 W
09/13/2013 17:29:20     19.078 N     95.122 W
09/13/2013 17:31:20     19.076 N     95.125 W
09/13/2013 17:33:19     19.074 N     95.128 W
09/13/2013 17:35:19     19.072 N     95.131 W
09/13/2013 17:37:20     19.070 N     95.133 W
09/13/2013 17:39:20     19.068 N     95.136 W
09/13/2013 17:41:19     19.066 N     95.139 W
09/13/2013 17:43:19     19.064 N     95.142 W
09/13/2013 17:45:20     19.062 N     95.145 W
09/13/2013 17:47:20     19.061 N     95.147 W
09/13/2013 17:49:19     19.059 N     95.150 W
09/13/2013 17:51:20     19.057 N     95.153 W
09/13/2013 17:53:20     19.055 N     95.156 W
09/13/2013 17:55:19     19.054 N     95.159 W
09/13/2013 17:57:19     19.052 N     95.162 W
09/13/2013 17:59:20     19.051 N     95.165 W
09/13/2013 18:01:20     19.049 N     95.167 W
09/13/2013 18:03:19     19.047 N     95.170 W
09/13/2013 18:05:19     19.046 N     95.173 W
09/13/2013 18:07:20     19.045 N     95.176 W
09/13/2013 18:09:20     19.043 N     95.179 W
09/13/2013 18:11:19     19.042 N     95.182 W
09/13/2013 18:13:19     19.041 N     95.185 W
