Track for Bret                 1999
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/18/1999 23:54:59     19.227 N     94.554 W
08/18/1999 23:57:00     19.223 N     94.558 W
08/18/1999 23:59:00     19.219 N     94.563 W
08/19/1999 00:00:59     19.216 N     94.567 W
08/19/1999 00:02:59     19.212 N     94.571 W
08/19/1999 00:05:00     19.208 N     94.575 W
08/19/1999 00:07:00     19.205 N     94.579 W
08/19/1999 00:08:59     19.201 N     94.583 W
08/19/1999 00:10:59     19.198 N     94.588 W
08/19/1999 00:13:00     19.194 N     94.592 W
08/19/1999 00:15:00     19.190 N     94.596 W
08/19/1999 00:16:59     19.187 N     94.600 W
08/19/1999 00:19:00     19.183 N     94.604 W
08/19/1999 00:21:00     19.180 N     94.608 W
08/19/1999 00:22:59     19.176 N     94.612 W
08/19/1999 00:24:59     19.172 N     94.617 W
08/19/1999 00:27:00     19.169 N     94.621 W
08/19/1999 00:29:00     19.165 N     94.625 W
08/19/1999 00:30:59     19.161 N     94.629 W
08/19/1999 00:32:59     19.158 N     94.633 W
08/19/1999 00:35:00     19.154 N     94.637 W
08/19/1999 00:37:00     19.151 N     94.642 W
08/19/1999 00:38:59     19.147 N     94.646 W
08/19/1999 00:40:59     19.143 N     94.650 W
08/19/1999 00:43:00     19.140 N     94.654 W
08/19/1999 00:45:00     19.136 N     94.658 W
08/19/1999 00:46:59     19.133 N     94.662 W
08/19/1999 00:49:00     19.129 N     94.667 W
08/19/1999 00:51:00     19.125 N     94.671 W
08/19/1999 00:52:59     19.122 N     94.675 W
08/19/1999 00:54:59     19.118 N     94.679 W
08/19/1999 00:57:00     19.114 N     94.683 W
08/19/1999 00:59:00     19.111 N     94.687 W
08/19/1999 01:00:59     19.107 N     94.692 W
08/19/1999 01:02:59     19.104 N     94.696 W
08/19/1999 01:05:00     19.100 N     94.700 W
08/19/1999 01:05:00     19.100 N     94.700 W
08/19/1999 01:07:00     19.097 N     94.703 W
08/19/1999 01:08:59     19.093 N     94.706 W
08/19/1999 01:10:59     19.090 N     94.709 W
08/19/1999 01:13:00     19.087 N     94.712 W
08/19/1999 01:15:00     19.083 N     94.715 W
08/19/1999 01:16:59     19.080 N     94.718 W
08/19/1999 01:19:00     19.077 N     94.721 W
08/19/1999 01:21:00     19.074 N     94.724 W
08/19/1999 01:22:59     19.070 N     94.726 W
08/19/1999 01:24:59     19.067 N     94.729 W
08/19/1999 01:27:00     19.064 N     94.732 W
08/19/1999 01:29:00     19.061 N     94.734 W
08/19/1999 01:30:59     19.058 N     94.737 W
08/19/1999 01:32:59     19.054 N     94.739 W
08/19/1999 01:35:00     19.051 N     94.741 W
08/19/1999 01:37:00     19.048 N     94.744 W
08/19/1999 01:38:59     19.045 N     94.746 W
