Track for Katia                2017
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/06/2017 17:14:22     21.740 N     95.177 W
09/06/2017 17:16:23     21.742 N     95.175 W
09/06/2017 17:18:22     21.744 N     95.172 W
09/06/2017 17:20:22     21.746 N     95.170 W
09/06/2017 17:22:23     21.748 N     95.168 W
09/06/2017 17:24:23     21.750 N     95.165 W
09/06/2017 17:26:22     21.753 N     95.163 W
09/06/2017 17:28:22     21.755 N     95.160 W
09/06/2017 17:30:23     21.757 N     95.158 W
09/06/2017 17:32:23     21.759 N     95.156 W
09/06/2017 17:34:22     21.761 N     95.153 W
09/06/2017 17:36:22     21.763 N     95.151 W
09/06/2017 17:38:23     21.765 N     95.149 W
09/06/2017 17:40:23     21.768 N     95.146 W
09/06/2017 17:42:22     21.770 N     95.144 W
09/06/2017 17:44:22     21.772 N     95.141 W
09/06/2017 17:46:23     21.774 N     95.139 W
09/06/2017 17:48:22     21.776 N     95.137 W
09/06/2017 17:50:22     21.778 N     95.134 W
09/06/2017 17:52:23     21.781 N     95.132 W
09/06/2017 17:54:23     21.783 N     95.130 W
09/06/2017 17:56:22     21.785 N     95.127 W
09/06/2017 17:58:22     21.787 N     95.125 W
09/06/2017 18:00:23     21.789 N     95.122 W
09/06/2017 18:02:23     21.791 N     95.120 W
09/06/2017 18:04:22     21.794 N     95.118 W
09/06/2017 18:06:22     21.796 N     95.115 W
09/06/2017 18:08:23     21.798 N     95.113 W
09/06/2017 18:10:23     21.800 N     95.111 W
09/06/2017 18:12:22     21.802 N     95.108 W
09/06/2017 18:14:22     21.804 N     95.106 W
09/06/2017 18:16:23     21.806 N     95.104 W
09/06/2017 18:18:22     21.809 N     95.101 W
09/06/2017 18:20:22     21.811 N     95.099 W
09/06/2017 18:22:23     21.813 N     95.096 W
09/06/2017 18:24:23     21.815 N     95.094 W
09/06/2017 18:26:22     21.817 N     95.092 W
09/06/2017 18:28:22     21.819 N     95.089 W
09/06/2017 18:30:23     21.821 N     95.087 W
09/06/2017 18:32:23     21.823 N     95.085 W
09/06/2017 18:34:22     21.826 N     95.082 W
09/06/2017 18:36:22     21.828 N     95.080 W
09/06/2017 18:38:23     21.830 N     95.078 W
09/06/2017 18:40:23     21.832 N     95.075 W
09/06/2017 18:42:22     21.834 N     95.073 W
09/06/2017 18:44:22     21.836 N     95.071 W
09/06/2017 18:46:23     21.838 N     95.068 W
09/06/2017 18:48:22     21.840 N     95.066 W
09/06/2017 18:50:22     21.842 N     95.064 W
09/06/2017 18:52:23     21.845 N     95.061 W
09/06/2017 18:54:23     21.847 N     95.059 W
09/06/2017 18:56:22     21.849 N     95.056 W
09/06/2017 18:58:22     21.851 N     95.054 W
09/06/2017 19:00:23     21.853 N     95.052 W
09/06/2017 19:02:23     21.855 N     95.049 W
09/06/2017 19:04:22     21.857 N     95.047 W
09/06/2017 19:06:22     21.859 N     95.045 W
09/06/2017 19:08:23     21.861 N     95.042 W
09/06/2017 19:10:23     21.863 N     95.040 W
09/06/2017 19:12:22     21.865 N     95.038 W
09/06/2017 19:14:22     21.867 N     95.036 W
09/06/2017 19:16:23     21.869 N     95.033 W
09/06/2017 19:18:22     21.871 N     95.031 W
09/06/2017 19:20:22     21.873 N     95.029 W
09/06/2017 19:22:23     21.876 N     95.026 W
09/06/2017 19:24:23     21.878 N     95.024 W
09/06/2017 19:26:22     21.880 N     95.022 W
09/06/2017 19:28:22     21.882 N     95.019 W
09/06/2017 19:30:23     21.884 N     95.017 W
09/06/2017 19:32:23     21.886 N     95.015 W
09/06/2017 19:34:22     21.888 N     95.012 W
09/06/2017 19:36:22     21.890 N     95.010 W
09/06/2017 19:38:23     21.892 N     95.008 W
09/06/2017 19:40:23     21.894 N     95.006 W
09/06/2017 19:42:22     21.896 N     95.003 W
09/06/2017 19:44:22     21.898 N     95.001 W
09/06/2017 19:46:23     21.900 N     94.999 W
09/06/2017 19:48:22     21.902 N     94.996 W
09/06/2017 19:50:22     21.904 N     94.994 W
09/06/2017 19:52:23     21.906 N     94.992 W
09/06/2017 19:54:23     21.908 N     94.990 W
09/06/2017 19:56:22     21.910 N     94.987 W
09/06/2017 19:58:22     21.912 N     94.985 W
09/06/2017 20:00:23     21.913 N     94.983 W
09/06/2017 20:02:23     21.915 N     94.980 W
09/06/2017 20:04:22     21.917 N     94.978 W
09/06/2017 20:06:22     21.919 N     94.976 W
09/06/2017 20:08:23     21.921 N     94.974 W
09/06/2017 20:10:23     21.923 N     94.971 W
09/06/2017 20:12:22     21.925 N     94.969 W
09/06/2017 20:14:22     21.927 N     94.967 W
09/06/2017 20:16:23     21.929 N     94.965 W
09/06/2017 20:18:22     21.931 N     94.962 W
09/06/2017 20:20:22     21.933 N     94.960 W
09/06/2017 20:22:23     21.935 N     94.958 W
09/06/2017 20:24:23     21.936 N     94.956 W
09/06/2017 20:26:22     21.938 N     94.954 W
09/06/2017 20:28:22     21.940 N     94.951 W
09/06/2017 20:30:23     21.942 N     94.949 W
09/06/2017 20:32:23     21.944 N     94.947 W
09/06/2017 20:34:22     21.946 N     94.945 W
09/06/2017 20:36:22     21.948 N     94.942 W
09/06/2017 20:38:23     21.949 N     94.940 W
