Track for Fay                  2020
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
07/09/2020 19:31:29     35.419 N     74.867 W
07/09/2020 19:33:29     35.422 N     74.868 W
07/09/2020 19:35:30     35.426 N     74.869 W
07/09/2020 19:37:30     35.430 N     74.870 W
07/09/2020 19:39:29     35.434 N     74.871 W
07/09/2020 19:41:30     35.438 N     74.872 W
07/09/2020 19:43:30     35.441 N     74.873 W
07/09/2020 19:45:29     35.445 N     74.874 W
07/09/2020 19:47:29     35.449 N     74.875 W
07/09/2020 19:49:30     35.453 N     74.876 W
07/09/2020 19:51:30     35.456 N     74.877 W
07/09/2020 19:53:29     35.460 N     74.878 W
07/09/2020 19:55:29     35.464 N     74.880 W
07/09/2020 19:57:30     35.468 N     74.881 W
07/09/2020 20:00:30     35.471 N     74.882 W
07/09/2020 20:01:29     35.475 N     74.883 W
07/09/2020 20:03:29     35.479 N     74.884 W
07/09/2020 20:05:30     35.483 N     74.885 W
07/09/2020 20:07:30     35.486 N     74.886 W
07/09/2020 20:09:29     35.490 N     74.887 W
07/09/2020 20:11:30     35.494 N     74.888 W
07/09/2020 20:13:30     35.498 N     74.889 W
07/09/2020 20:15:29     35.501 N     74.890 W
07/09/2020 20:17:29     35.505 N     74.891 W
07/09/2020 20:19:30     35.509 N     74.892 W
07/09/2020 20:21:30     35.513 N     74.893 W
07/09/2020 20:23:29     35.517 N     74.894 W
07/09/2020 20:25:29     35.520 N     74.895 W
07/09/2020 20:27:30     35.524 N     74.896 W
07/09/2020 20:29:30     35.528 N     74.897 W
07/09/2020 20:31:29     35.532 N     74.898 W
07/09/2020 20:33:29     35.535 N     74.899 W
07/09/2020 20:35:30     35.539 N     74.900 W
07/09/2020 20:37:30     35.543 N     74.901 W
07/09/2020 20:39:29     35.547 N     74.903 W
07/09/2020 20:41:30     35.551 N     74.904 W
07/09/2020 20:43:30     35.554 N     74.905 W
07/09/2020 20:45:29     35.558 N     74.906 W
07/09/2020 20:47:29     35.562 N     74.907 W
07/09/2020 20:49:30     35.566 N     74.908 W
07/09/2020 20:51:30     35.569 N     74.909 W
07/09/2020 20:53:29     35.573 N     74.910 W
07/09/2020 20:55:29     35.577 N     74.911 W
07/09/2020 20:57:30     35.581 N     74.912 W
07/09/2020 21:00:30     35.585 N     74.913 W
07/09/2020 21:01:29     35.588 N     74.914 W
07/09/2020 21:03:29     35.592 N     74.915 W
07/09/2020 21:05:30     35.596 N     74.916 W
07/09/2020 21:07:30     35.600 N     74.917 W
07/09/2020 21:09:29     35.604 N     74.918 W
07/09/2020 21:11:30     35.608 N     74.919 W
07/09/2020 21:13:30     35.611 N     74.920 W
07/09/2020 21:15:29     35.615 N     74.921 W
07/09/2020 21:17:29     35.619 N     74.922 W
07/09/2020 21:19:30     35.623 N     74.923 W
07/09/2020 21:21:30     35.627 N     74.924 W
07/09/2020 21:23:29     35.630 N     74.924 W
07/09/2020 21:25:29     35.634 N     74.925 W
07/09/2020 21:27:30     35.638 N     74.926 W
07/09/2020 21:29:30     35.642 N     74.927 W
07/09/2020 21:31:29     35.646 N     74.928 W
07/09/2020 21:33:29     35.650 N     74.929 W
07/09/2020 21:35:30     35.653 N     74.930 W
07/09/2020 21:37:30     35.657 N     74.931 W
07/09/2020 21:39:29     35.661 N     74.932 W
07/09/2020 21:41:30     35.665 N     74.933 W
07/09/2020 21:43:30     35.669 N     74.934 W
07/09/2020 21:45:29     35.673 N     74.935 W
07/09/2020 21:47:29     35.677 N     74.936 W
07/09/2020 21:49:30     35.680 N     74.937 W
07/09/2020 21:51:30     35.684 N     74.938 W
07/09/2020 21:53:29     35.688 N     74.938 W
07/09/2020 21:55:29     35.692 N     74.939 W
07/09/2020 21:57:30     35.696 N     74.940 W
07/09/2020 22:00:30     35.700 N     74.941 W
07/09/2020 22:01:29     35.704 N     74.942 W
07/09/2020 22:03:29     35.708 N     74.943 W
07/09/2020 22:05:30     35.712 N     74.944 W
07/09/2020 22:07:30     35.715 N     74.945 W
07/09/2020 22:09:29     35.719 N     74.945 W
07/09/2020 22:11:30     35.723 N     74.946 W
07/09/2020 22:13:30     35.727 N     74.947 W
07/09/2020 22:15:29     35.731 N     74.948 W
07/09/2020 22:17:29     35.735 N     74.949 W
07/09/2020 22:19:30     35.739 N     74.950 W
07/09/2020 22:21:30     35.743 N     74.951 W
07/09/2020 22:23:29     35.747 N     74.951 W
07/09/2020 22:25:29     35.751 N     74.952 W
07/09/2020 22:27:30     35.755 N     74.953 W
07/09/2020 22:29:30     35.759 N     74.954 W
07/09/2020 22:31:29     35.763 N     74.955 W
07/09/2020 22:33:29     35.766 N     74.955 W
07/09/2020 22:35:30     35.770 N     74.956 W
07/09/2020 22:37:30     35.774 N     74.957 W
07/09/2020 22:39:29     35.778 N     74.958 W
07/09/2020 22:41:30     35.782 N     74.959 W
07/09/2020 22:43:30     35.786 N     74.959 W
07/09/2020 22:45:29     35.790 N     74.960 W
07/09/2020 22:47:29     35.794 N     74.961 W
07/09/2020 22:49:30     35.798 N     74.962 W
07/09/2020 22:51:30     35.802 N     74.962 W
07/09/2020 22:53:29     35.806 N     74.963 W
07/09/2020 22:55:29     35.810 N     74.964 W
07/09/2020 22:57:30     35.814 N     74.964 W
07/09/2020 23:00:30     35.818 N     74.965 W
07/09/2020 23:01:29     35.822 N     74.966 W
07/09/2020 23:03:29     35.826 N     74.967 W
07/09/2020 23:05:30     35.830 N     74.967 W
07/09/2020 23:07:30     35.834 N     74.968 W
07/09/2020 23:09:29     35.838 N     74.969 W
07/09/2020 23:11:30     35.842 N     74.969 W
07/09/2020 23:13:30     35.846 N     74.970 W
07/09/2020 23:15:29     35.851 N     74.971 W
07/09/2020 23:17:29     35.855 N     74.971 W
07/09/2020 23:19:30     35.859 N     74.972 W
07/09/2020 23:21:30     35.863 N     74.972 W
07/09/2020 23:23:29     35.867 N     74.973 W
07/09/2020 23:25:29     35.871 N     74.974 W
07/09/2020 23:27:30     35.875 N     74.974 W
07/09/2020 23:29:30     35.879 N     74.975 W
07/09/2020 23:31:29     35.883 N     74.975 W
07/09/2020 23:33:29     35.887 N     74.976 W
07/09/2020 23:35:30     35.891 N     74.977 W
07/09/2020 23:37:30     35.895 N     74.977 W
07/09/2020 23:39:29     35.900 N     74.978 W
07/09/2020 23:41:30     35.904 N     74.978 W
07/09/2020 23:43:30     35.908 N     74.979 W
07/09/2020 23:45:29     35.912 N     74.979 W
07/09/2020 23:47:29     35.916 N     74.980 W
07/09/2020 23:49:30     35.920 N     74.980 W
07/09/2020 23:51:30     35.924 N     74.981 W
07/09/2020 23:53:29     35.929 N     74.981 W
07/09/2020 23:55:29     35.933 N     74.982 W
07/09/2020 23:57:30     35.937 N     74.982 W
07/10/2020 00:00:30     35.941 N     74.983 W
07/10/2020 00:01:29     35.945 N     74.983 W
07/10/2020 00:03:29     35.950 N     74.984 W
07/10/2020 00:05:30     35.954 N     74.984 W
07/10/2020 00:07:30     35.958 N     74.985 W
07/10/2020 00:09:29     35.962 N     74.985 W
07/10/2020 00:11:30     35.966 N     74.985 W
07/10/2020 00:13:30     35.971 N     74.986 W
07/10/2020 00:15:29     35.975 N     74.986 W
07/10/2020 00:17:29     35.979 N     74.987 W
07/10/2020 00:19:30     35.983 N     74.987 W
07/10/2020 00:21:30     35.988 N     74.987 W
07/10/2020 00:23:29     35.992 N     74.988 W
07/10/2020 00:25:29     35.996 N     74.988 W
07/10/2020 00:27:30     36.000 N     74.988 W
07/10/2020 00:29:30     36.005 N     74.989 W
07/10/2020 00:31:29     36.009 N     74.989 W
07/10/2020 00:33:29     36.013 N     74.989 W
07/10/2020 00:35:30     36.018 N     74.990 W
07/10/2020 00:37:30     36.022 N     74.990 W
07/10/2020 00:39:29     36.026 N     74.990 W
07/10/2020 00:41:30     36.031 N     74.990 W
07/10/2020 00:43:30     36.035 N     74.991 W
07/10/2020 00:45:29     36.039 N     74.991 W
07/10/2020 00:47:29     36.044 N     74.991 W
07/10/2020 00:49:30     36.048 N     74.991 W
07/10/2020 00:51:30     36.052 N     74.992 W
07/10/2020 00:53:29     36.057 N     74.992 W
07/10/2020 00:55:29     36.061 N     74.992 W
07/10/2020 00:57:30     36.066 N     74.992 W
07/10/2020 01:00:30     36.070 N     74.992 W
07/10/2020 01:01:29     36.074 N     74.993 W
07/10/2020 01:03:29     36.079 N     74.993 W
07/10/2020 01:05:30     36.083 N     74.993 W
07/10/2020 01:07:30     36.088 N     74.993 W
07/10/2020 01:09:29     36.092 N     74.993 W
07/10/2020 01:11:30     36.097 N     74.993 W
07/10/2020 01:13:30     36.101 N     74.993 W
07/10/2020 01:15:29     36.106 N     74.993 W
07/10/2020 01:17:29     36.110 N     74.993 W
07/10/2020 01:19:30     36.114 N     74.993 W
07/10/2020 01:21:30     36.119 N     74.993 W
07/10/2020 01:23:29     36.123 N     74.993 W
07/10/2020 01:25:29     36.128 N     74.993 W
07/10/2020 01:27:30     36.133 N     74.993 W
07/10/2020 01:29:30     36.137 N     74.993 W
07/10/2020 01:31:29     36.142 N     74.993 W
07/10/2020 01:33:29     36.146 N     74.993 W
07/10/2020 01:35:30     36.151 N     74.993 W
07/10/2020 01:37:30     36.155 N     74.993 W
07/10/2020 01:39:29     36.160 N     74.993 W
07/10/2020 01:41:30     36.164 N     74.993 W
07/10/2020 01:43:30     36.169 N     74.993 W
07/10/2020 01:45:29     36.174 N     74.993 W
07/10/2020 01:47:29     36.178 N     74.993 W
07/10/2020 01:49:30     36.183 N     74.993 W
07/10/2020 01:51:30     36.187 N     74.993 W
