4.91947,101.652,
5.62225,109.432,
6.38360,119.265,
7.26208,131.588,
8.02343,139.929,
9.13616,154.387,
10.3075,168.259,
11.8887,185.645,
13.0600,197.412,
14.5242,215.149,
15.9883,234.481,
18.2138,258.709,
20.5564,285.441,
22.4305,314.935,
24.5974,343.232,
26.7057,392.922,
28.6969,422.994,
30.2782,466.701,
33.2064,534.267,
36.0761,582.270,
39.4143,666.566,
