Track for Bill                 2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
06/15/2015 21:18:02     26.695 N     93.500 W
06/15/2015 21:20:02     26.700 N     93.505 W
06/15/2015 21:22:01     26.704 N     93.511 W
06/15/2015 21:24:01     26.708 N     93.517 W
06/15/2015 21:26:02     26.712 N     93.523 W
06/15/2015 21:28:01     26.717 N     93.529 W
06/15/2015 21:30:01     26.721 N     93.535 W
06/15/2015 21:32:02     26.726 N     93.541 W
06/15/2015 21:34:02     26.730 N     93.547 W
06/15/2015 21:36:01     26.734 N     93.553 W
06/15/2015 21:38:01     26.739 N     93.560 W
06/15/2015 21:40:02     26.743 N     93.566 W
06/15/2015 21:42:02     26.748 N     93.572 W
06/15/2015 21:44:01     26.753 N     93.578 W
06/15/2015 21:46:01     26.757 N     93.584 W
06/15/2015 21:48:02     26.762 N     93.591 W
06/15/2015 21:50:02     26.766 N     93.597 W
06/15/2015 21:52:01     26.771 N     93.603 W
06/15/2015 21:54:01     26.776 N     93.610 W
06/15/2015 21:56:02     26.781 N     93.616 W
06/15/2015 21:58:01     26.785 N     93.623 W
06/15/2015 22:00:01     26.790 N     93.629 W
06/15/2015 22:02:02     26.795 N     93.636 W
06/15/2015 22:04:02     26.800 N     93.642 W
06/15/2015 22:06:01     26.805 N     93.649 W
06/15/2015 22:08:01     26.810 N     93.656 W
06/15/2015 22:10:02     26.815 N     93.662 W
06/15/2015 22:12:02     26.820 N     93.669 W
06/15/2015 22:14:01     26.825 N     93.676 W
06/15/2015 22:16:01     26.830 N     93.683 W
06/15/2015 22:18:02     26.835 N     93.690 W
06/15/2015 22:20:02     26.840 N     93.697 W
06/15/2015 22:22:01     26.845 N     93.703 W
06/15/2015 22:24:01     26.850 N     93.710 W
06/15/2015 22:26:02     26.855 N     93.717 W
06/15/2015 22:28:01     26.861 N     93.724 W
06/15/2015 22:30:01     26.866 N     93.731 W
06/15/2015 22:32:02     26.871 N     93.739 W
06/15/2015 22:34:02     26.876 N     93.746 W
06/15/2015 22:36:01     26.882 N     93.753 W
06/15/2015 22:38:01     26.887 N     93.760 W
06/15/2015 22:40:02     26.893 N     93.767 W
06/15/2015 22:42:02     26.898 N     93.775 W
06/15/2015 22:44:01     26.904 N     93.782 W
06/15/2015 22:46:01     26.909 N     93.790 W
06/15/2015 22:48:02     26.915 N     93.797 W
06/15/2015 22:50:02     26.920 N     93.804 W
06/15/2015 22:52:01     26.926 N     93.812 W
06/15/2015 22:54:01     26.932 N     93.819 W
06/15/2015 22:56:02     26.937 N     93.827 W
06/15/2015 22:58:01     26.943 N     93.835 W
06/15/2015 23:00:01     26.949 N     93.842 W
06/15/2015 23:02:02     26.955 N     93.850 W
06/15/2015 23:04:02     26.960 N     93.858 W
06/15/2015 23:06:01     26.966 N     93.866 W
06/15/2015 23:08:01     26.972 N     93.874 W
06/15/2015 23:10:02     26.978 N     93.881 W
06/15/2015 23:12:02     26.984 N     93.889 W
06/15/2015 23:14:01     26.990 N     93.897 W
06/15/2015 23:16:01     26.996 N     93.905 W
06/15/2015 23:18:02     27.002 N     93.913 W
06/15/2015 23:20:02     27.008 N     93.921 W
06/15/2015 23:22:01     27.015 N     93.930 W
06/15/2015 23:24:01     27.021 N     93.938 W
06/15/2015 23:26:02     27.027 N     93.946 W
06/15/2015 23:28:01     27.033 N     93.954 W
06/15/2015 23:30:01     27.040 N     93.963 W
06/15/2015 23:32:02     27.046 N     93.971 W
