Track for Ela                  2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
07/08/2015 20:55:13     17.445 N    143.812 W
07/08/2015 20:57:13     17.450 N    143.815 W
07/08/2015 20:59:14     17.455 N    143.818 W
07/08/2015 21:01:13     17.459 N    143.821 W
07/08/2015 21:03:13     17.464 N    143.824 W
07/08/2015 21:05:14     17.469 N    143.827 W
07/08/2015 21:07:14     17.474 N    143.830 W
07/08/2015 21:09:13     17.479 N    143.833 W
07/08/2015 21:11:13     17.484 N    143.835 W
07/08/2015 21:13:14     17.488 N    143.838 W
07/08/2015 21:15:14     17.493 N    143.841 W
07/08/2015 21:17:13     17.498 N    143.844 W
07/08/2015 21:19:13     17.503 N    143.846 W
07/08/2015 21:21:14     17.508 N    143.849 W
07/08/2015 21:23:14     17.514 N    143.852 W
07/08/2015 21:25:13     17.519 N    143.854 W
07/08/2015 21:27:13     17.524 N    143.857 W
07/08/2015 21:29:14     17.529 N    143.859 W
07/08/2015 21:31:13     17.534 N    143.862 W
07/08/2015 21:33:13     17.539 N    143.865 W
07/08/2015 21:35:14     17.545 N    143.867 W
07/08/2015 21:37:14     17.550 N    143.870 W
07/08/2015 21:39:13     17.555 N    143.872 W
07/08/2015 21:41:13     17.561 N    143.875 W
07/08/2015 21:43:14     17.566 N    143.877 W
07/08/2015 21:45:14     17.571 N    143.879 W
07/08/2015 21:47:13     17.577 N    143.882 W
07/08/2015 21:49:13     17.582 N    143.884 W
07/08/2015 21:51:14     17.588 N    143.887 W
07/08/2015 21:53:14     17.593 N    143.889 W
07/08/2015 21:55:13     17.599 N    143.891 W
07/08/2015 21:57:13     17.604 N    143.894 W
07/08/2015 21:59:14     17.610 N    143.896 W
07/08/2015 22:01:13     17.616 N    143.898 W
07/08/2015 22:03:13     17.621 N    143.901 W
07/08/2015 22:05:14     17.627 N    143.903 W
07/08/2015 22:07:14     17.633 N    143.905 W
07/08/2015 22:09:13     17.638 N    143.907 W
07/08/2015 22:11:13     17.644 N    143.910 W
07/08/2015 22:13:14     17.650 N    143.912 W
07/08/2015 22:15:14     17.655 N    143.914 W
07/08/2015 22:17:13     17.661 N    143.916 W
07/08/2015 22:19:13     17.667 N    143.919 W
07/08/2015 22:21:14     17.673 N    143.921 W
07/08/2015 22:23:14     17.679 N    143.923 W
07/08/2015 22:25:13     17.685 N    143.925 W
07/08/2015 22:27:13     17.690 N    143.927 W
07/08/2015 22:29:14     17.696 N    143.929 W
07/08/2015 22:31:13     17.702 N    143.931 W
07/08/2015 22:33:13     17.708 N    143.934 W
07/08/2015 22:35:14     17.714 N    143.936 W
07/08/2015 22:37:14     17.720 N    143.938 W
07/08/2015 22:39:13     17.726 N    143.940 W
07/08/2015 22:41:13     17.732 N    143.942 W
07/08/2015 22:43:14     17.738 N    143.944 W
07/08/2015 22:45:14     17.744 N    143.946 W
07/08/2015 22:47:13     17.750 N    143.948 W
07/08/2015 22:49:13     17.756 N    143.951 W
07/08/2015 22:51:14     17.762 N    143.953 W
07/08/2015 22:53:14     17.768 N    143.955 W
07/08/2015 22:55:13     17.774 N    143.957 W
07/08/2015 22:57:13     17.780 N    143.959 W
07/08/2015 22:59:14     17.786 N    143.961 W
07/08/2015 23:01:13     17.792 N    143.963 W
07/08/2015 23:03:13     17.799 N    143.965 W
07/08/2015 23:05:14     17.805 N    143.967 W
07/08/2015 23:07:14     17.811 N    143.969 W
07/08/2015 23:09:13     17.817 N    143.971 W
07/08/2015 23:11:13     17.823 N    143.974 W
07/08/2015 23:13:14     17.829 N    143.976 W
07/08/2015 23:15:14     17.835 N    143.978 W
07/08/2015 23:17:13     17.842 N    143.980 W
07/08/2015 23:19:13     17.848 N    143.982 W
07/08/2015 23:21:14     17.854 N    143.984 W
07/08/2015 23:23:14     17.860 N    143.986 W
07/08/2015 23:25:13     17.866 N    143.988 W
07/08/2015 23:27:13     17.872 N    143.990 W
